execution_id,robot,items,time_per_item,start_window,end_window,completed
2943,R2943,1,1,2025-03-13 00:05,2025-03-13 00:10,False
2944,R2944,2,5,2025-03-13 00:10,2025-03-13 00:20,False
2945,R2945,2,3,2025-03-13 00:20,2025-03-13 00:30,False
2946,R2946,2,5,2025-03-13 00:30,2025-03-13 00:40,False
2947,R2947,1,5,2025-03-13 00:40,2025-03-13 00:50,False
2948,R2948,3,4,2025-03-13 00:50,2025-03-13 01:00,False
2949,R2949,2,4,2025-03-13 01:00,2025-03-13 01:10,False
2950,R2950,3,5,2025-03-13 01:10,2025-03-13 01:25,False
2951,R2951,3,3,2025-03-13 01:25,2025-03-13 01:30,False
2952,R2952,1,1,2025-03-13 01:30,2025-03-13 01:45,False
2953,R2953,2,1,2025-03-13 01:45,2025-03-13 01:55,False
2954,R2954,2,1,2025-03-13 01:55,2025-03-13 02:10,False
2955,R2955,2,4,2025-03-13 02:10,2025-03-13 02:25,False
2956,R2956,1,4,2025-03-13 02:25,2025-03-13 02:40,False
2957,R2957,1,1,2025-03-13 02:40,2025-03-13 02:45,False
2958,R2958,1,2,2025-03-13 02:45,2025-03-13 02:55,False
2959,R2959,2,5,2025-03-13 02:55,2025-03-13 03:05,False
2960,R2960,1,4,2025-03-13 03:05,2025-03-13 03:20,False
2961,R2961,2,4,2025-03-13 03:20,2025-03-13 03:30,False
2962,R2962,3,5,2025-03-13 03:30,2025-03-13 03:45,False
2963,R2963,3,3,2025-03-13 03:45,2025-03-13 03:55,False
2964,R2964,1,1,2025-03-13 03:55,2025-03-13 04:00,False
2965,R2965,3,4,2025-03-13 04:00,2025-03-13 04:10,False
2966,R2966,1,3,2025-03-13 04:10,2025-03-13 04:15,False
2967,R2967,2,1,2025-03-13 04:15,2025-03-13 04:30,False
2968,R2968,3,4,2025-03-13 04:30,2025-03-13 04:45,False
2969,R2969,3,5,2025-03-13 04:45,2025-03-13 04:50,False
2970,R2970,1,3,2025-03-13 04:50,2025-03-13 05:00,False
2971,R2971,1,1,2025-03-13 05:00,2025-03-13 05:15,False
2972,R2972,3,5,2025-03-13 05:15,2025-03-13 05:25,False
2973,R2973,2,2,2025-03-13 05:25,2025-03-13 05:35,False
2974,R2974,3,3,2025-03-13 05:35,2025-03-13 05:50,False
2975,R2975,3,3,2025-03-13 05:50,2025-03-13 05:55,False
2976,R2976,2,5,2025-03-13 05:55,2025-03-13 06:05,False
2977,R2977,3,2,2025-03-13 06:05,2025-03-13 06:10,False
2978,R2978,2,2,2025-03-13 06:10,2025-03-13 06:20,False
2979,R2979,2,4,2025-03-13 06:20,2025-03-13 06:35,False
2980,R2980,1,5,2025-03-13 06:35,2025-03-13 06:45,False
2981,R2981,3,5,2025-03-13 06:45,2025-03-13 06:50,False
2982,R2982,2,5,2025-03-13 06:50,2025-03-13 06:55,False
2983,R2983,1,4,2025-03-13 06:55,2025-03-13 07:00,False
2984,R2984,1,3,2025-03-13 07:00,2025-03-13 07:05,False
2985,R2985,1,2,2025-03-13 07:05,2025-03-13 07:15,False
2986,R2986,3,5,2025-03-13 07:15,2025-03-13 07:20,False
2987,R2987,1,1,2025-03-13 07:20,2025-03-13 07:35,False
2988,R2988,3,4,2025-03-13 07:35,2025-03-13 07:40,False
2989,R2989,1,5,2025-03-13 07:40,2025-03-13 07:50,False
2990,R2990,2,4,2025-03-13 07:50,2025-03-13 08:00,False
2991,R2991,1,4,2025-03-13 08:00,2025-03-13 08:05,False
2992,R2992,3,4,2025-03-13 08:05,2025-03-13 08:10,False
2993,R2993,2,3,2025-03-13 08:10,2025-03-13 08:15,False
2994,R2994,3,4,2025-03-13 08:15,2025-03-13 08:30,False
2995,R2995,1,5,2025-03-13 08:30,2025-03-13 08:40,False
2996,R2996,2,2,2025-03-13 08:40,2025-03-13 08:55,False
2997,R2997,1,2,2025-03-13 08:55,2025-03-13 09:00,False
2998,R2998,1,2,2025-03-13 09:00,2025-03-13 09:10,False
2999,R2999,2,3,2025-03-13 09:10,2025-03-13 09:25,False
3000,R3000,1,4,2025-03-13 09:25,2025-03-13 09:30,False
3001,R3001,3,1,2025-03-13 09:30,2025-03-13 09:40,False
3002,R3002,3,4,2025-03-13 09:40,2025-03-13 09:50,False
3003,R3003,3,2,2025-03-13 09:50,2025-03-13 09:55,False
3004,R3004,1,3,2025-03-13 09:55,2025-03-13 10:00,False
3005,R3005,2,5,2025-03-13 10:00,2025-03-13 10:10,False
3006,R3006,3,4,2025-03-13 10:10,2025-03-13 10:20,False
3007,R3007,2,5,2025-03-13 10:20,2025-03-13 10:30,False
3008,R3008,2,2,2025-03-13 10:30,2025-03-13 10:45,False
3009,R3009,2,4,2025-03-13 10:45,2025-03-13 10:50,False
3010,R3010,1,2,2025-03-13 10:50,2025-03-13 10:55,False
3011,R3011,1,4,2025-03-13 10:55,2025-03-13 11:00,False
3012,R3012,1,2,2025-03-13 11:00,2025-03-13 11:05,False
3013,R3013,3,3,2025-03-13 11:05,2025-03-13 11:10,False
3014,R3014,2,4,2025-03-13 11:10,2025-03-13 11:25,False
3015,R3015,1,2,2025-03-13 11:25,2025-03-13 11:35,False
3016,R3016,3,5,2025-03-13 11:35,2025-03-13 11:50,False
3017,R3017,1,2,2025-03-13 11:50,2025-03-13 11:55,False
3018,R3018,1,4,2025-03-13 11:55,2025-03-13 12:00,False
3019,R3019,1,1,2025-03-13 12:00,2025-03-13 12:10,False
3020,R3020,3,2,2025-03-13 12:10,2025-03-13 12:20,False
3021,R3021,3,2,2025-03-13 12:20,2025-03-13 12:25,False
3022,R3022,1,2,2025-03-13 12:25,2025-03-13 12:40,False
3023,R3023,1,1,2025-03-13 12:40,2025-03-13 12:45,False
3024,R3024,2,1,2025-03-13 12:45,2025-03-13 13:00,False
3025,R3025,2,1,2025-03-13 13:00,2025-03-13 13:05,False
3026,R3026,2,2,2025-03-13 13:05,2025-03-13 13:15,False
3027,R3027,2,1,2025-03-13 13:15,2025-03-13 13:20,False
3028,R3028,3,3,2025-03-13 13:20,2025-03-13 13:35,False
3029,R3029,1,1,2025-03-13 13:35,2025-03-13 13:40,False
3030,R3030,3,3,2025-03-13 13:40,2025-03-13 13:55,False
3031,R3031,3,2,2025-03-13 13:55,2025-03-13 14:00,False
3032,R3032,2,5,2025-03-13 14:00,2025-03-13 14:10,False
3033,R3033,2,2,2025-03-13 14:10,2025-03-13 14:15,False
3034,R3034,3,3,2025-03-13 14:15,2025-03-13 14:30,False
3035,R3035,1,5,2025-03-13 14:30,2025-03-13 14:35,False
3036,R3036,1,2,2025-03-13 14:35,2025-03-13 14:40,False
3037,R3037,1,2,2025-03-13 14:40,2025-03-13 14:45,False
3038,R3038,3,4,2025-03-13 14:45,2025-03-13 14:50,False
3039,R3039,2,5,2025-03-13 14:50,2025-03-13 15:05,False
3040,R3040,2,3,2025-03-13 15:05,2025-03-13 15:10,False
3041,R3041,3,1,2025-03-13 15:10,2025-03-13 15:25,False
3042,R3042,3,5,2025-03-13 15:25,2025-03-13 15:35,False
3043,R3043,3,1,2025-03-13 15:35,2025-03-13 15:40,False
3044,R3044,3,4,2025-03-13 15:40,2025-03-13 15:55,False
3045,R3045,3,3,2025-03-13 15:55,2025-03-13 16:00,False
3046,R3046,2,4,2025-03-13 16:00,2025-03-13 16:05,False
3047,R3047,2,3,2025-03-13 16:05,2025-03-13 16:20,False
3048,R3048,3,2,2025-03-13 16:20,2025-03-13 16:25,False
3049,R3049,3,1,2025-03-13 16:25,2025-03-13 16:40,False
3050,R3050,1,2,2025-03-13 16:40,2025-03-13 16:50,False
3051,R3051,3,2,2025-03-13 16:50,2025-03-13 16:55,False
3052,R3052,2,1,2025-03-13 16:55,2025-03-13 17:05,False
3053,R3053,1,2,2025-03-13 17:05,2025-03-13 17:10,False
3054,R3054,2,3,2025-03-13 17:10,2025-03-13 17:25,False
3055,R3055,2,4,2025-03-13 17:25,2025-03-13 17:30,False
3056,R3056,1,5,2025-03-13 17:30,2025-03-13 17:40,False
3057,R3057,2,1,2025-03-13 17:40,2025-03-13 17:55,False
3058,R3058,1,4,2025-03-13 17:55,2025-03-13 18:10,False
3059,R3059,2,2,2025-03-13 18:10,2025-03-13 18:15,False
3060,R3060,2,3,2025-03-13 18:15,2025-03-13 18:25,False
3061,R3061,2,3,2025-03-13 18:25,2025-03-13 18:40,False
3062,R3062,1,2,2025-03-13 18:40,2025-03-13 18:45,False
3063,R3063,3,5,2025-03-13 18:45,2025-03-13 18:55,False
3064,R3064,2,4,2025-03-13 18:55,2025-03-13 19:05,False
3065,R3065,2,3,2025-03-13 19:05,2025-03-13 19:20,False
3066,R3066,2,1,2025-03-13 19:20,2025-03-13 19:35,False
3067,R3067,2,4,2025-03-13 19:35,2025-03-13 19:45,False
3068,R3068,1,3,2025-03-13 19:45,2025-03-13 19:50,False
3069,R3069,1,1,2025-03-13 19:50,2025-03-13 20:05,False
3070,R3070,3,5,2025-03-13 20:05,2025-03-13 20:20,False
3071,R3071,1,3,2025-03-13 20:20,2025-03-13 20:30,False
3072,R3072,2,1,2025-03-13 20:30,2025-03-13 20:40,False
3073,R3073,1,1,2025-03-13 20:40,2025-03-13 20:45,False
3074,R3074,3,4,2025-03-13 20:45,2025-03-13 21:00,False
3075,R3075,3,4,2025-03-13 21:00,2025-03-13 21:15,False
3076,R3076,3,3,2025-03-13 21:15,2025-03-13 21:20,False
3077,R3077,1,2,2025-03-13 21:20,2025-03-13 21:35,False
3078,R3078,2,1,2025-03-13 21:35,2025-03-13 21:40,False
3079,R3079,3,5,2025-03-13 21:40,2025-03-13 21:55,False
3080,R3080,1,3,2025-03-13 21:55,2025-03-13 22:10,False
3081,R3081,3,5,2025-03-13 22:10,2025-03-13 22:15,False
3082,R3082,1,5,2025-03-13 22:15,2025-03-13 22:30,False
3083,R3083,3,4,2025-03-13 22:30,2025-03-13 22:45,False
3084,R3084,3,2,2025-03-13 22:45,2025-03-13 22:55,False
3085,R3085,1,1,2025-03-13 22:55,2025-03-13 23:10,False
3086,R3086,1,2,2025-03-13 23:10,2025-03-13 23:20,False
3087,R3087,3,5,2025-03-13 23:20,2025-03-13 23:35,False
3088,R3088,2,2,2025-03-13 23:35,2025-03-13 23:50,False
3089,R3089,2,1,2025-03-13 23:50,2025-03-14 00:05,False
3090,R3090,2,2,2025-03-14 00:05,2025-03-14 00:15,False
3091,R3091,3,3,2025-03-14 00:15,2025-03-14 00:30,False
3092,R3092,2,1,2025-03-14 00:30,2025-03-14 00:45,False
3093,R3093,2,5,2025-03-14 00:45,2025-03-14 00:55,False
3094,R3094,1,1,2025-03-14 00:55,2025-03-14 01:05,False
3095,R3095,2,3,2025-03-14 01:05,2025-03-14 01:20,False
3096,R3096,1,5,2025-03-14 01:20,2025-03-14 01:35,False
3097,R3097,3,2,2025-03-14 01:35,2025-03-14 01:40,False
3098,R3098,2,2,2025-03-14 01:40,2025-03-14 01:50,False
3099,R3099,2,3,2025-03-14 01:50,2025-03-14 02:00,False
3100,R3100,3,4,2025-03-14 02:00,2025-03-14 02:10,False
3101,R3101,3,1,2025-03-14 02:10,2025-03-14 02:20,False
3102,R3102,3,1,2025-03-14 02:20,2025-03-14 02:25,False
3103,R3103,3,1,2025-03-14 02:25,2025-03-14 02:35,False
3104,R3104,2,3,2025-03-14 02:35,2025-03-14 02:40,False
3105,R3105,3,4,2025-03-14 02:40,2025-03-14 02:50,False
3106,R3106,1,4,2025-03-14 02:50,2025-03-14 02:55,False
3107,R3107,3,3,2025-03-14 02:55,2025-03-14 03:00,False
3108,R3108,2,5,2025-03-14 03:00,2025-03-14 03:05,False
3109,R3109,1,4,2025-03-14 03:05,2025-03-14 03:20,False
3110,R3110,2,1,2025-03-14 03:20,2025-03-14 03:35,False
3111,R3111,1,4,2025-03-14 03:35,2025-03-14 03:40,False
3112,R3112,3,4,2025-03-14 03:40,2025-03-14 03:55,False
3113,R3113,1,4,2025-03-14 03:55,2025-03-14 04:05,False
3114,R3114,2,1,2025-03-14 04:05,2025-03-14 04:10,False
3115,R3115,1,3,2025-03-14 04:10,2025-03-14 04:20,False
3116,R3116,2,3,2025-03-14 04:20,2025-03-14 04:35,False
3117,R3117,2,2,2025-03-14 04:35,2025-03-14 04:45,False
3118,R3118,1,1,2025-03-14 04:45,2025-03-14 04:50,False
3119,R3119,1,5,2025-03-14 04:50,2025-03-14 04:55,False
3120,R3120,1,3,2025-03-14 04:55,2025-03-14 05:10,False
3121,R3121,2,4,2025-03-14 05:10,2025-03-14 05:25,False
3122,R3122,1,5,2025-03-14 05:25,2025-03-14 05:30,False
3123,R3123,3,1,2025-03-14 05:30,2025-03-14 05:40,False
3124,R3124,2,3,2025-03-14 05:40,2025-03-14 05:55,False
3125,R3125,3,4,2025-03-14 05:55,2025-03-14 06:10,False
3126,R3126,1,4,2025-03-14 06:10,2025-03-14 06:20,False
3127,R3127,2,1,2025-03-14 06:20,2025-03-14 06:30,False
3128,R3128,2,5,2025-03-14 06:30,2025-03-14 06:45,False
3129,R3129,2,3,2025-03-14 06:45,2025-03-14 06:50,False
3130,R3130,2,2,2025-03-14 06:50,2025-03-14 07:05,False
3131,R3131,1,2,2025-03-14 07:05,2025-03-14 07:20,False
3132,R3132,2,3,2025-03-14 07:20,2025-03-14 07:35,False
3133,R3133,2,2,2025-03-14 07:35,2025-03-14 07:40,False
3134,R3134,2,2,2025-03-14 07:40,2025-03-14 07:55,False
3135,R3135,1,5,2025-03-14 07:55,2025-03-14 08:05,False
3136,R3136,3,2,2025-03-14 08:05,2025-03-14 08:15,False
3137,R3137,3,3,2025-03-14 08:15,2025-03-14 08:25,False
3138,R3138,3,4,2025-03-14 08:25,2025-03-14 08:40,False
3139,R3139,3,3,2025-03-14 08:40,2025-03-14 08:45,False
3140,R3140,1,5,2025-03-14 08:45,2025-03-14 08:55,False
3141,R3141,2,4,2025-03-14 08:55,2025-03-14 09:05,False
3142,R3142,3,3,2025-03-14 09:05,2025-03-14 09:20,False
3143,R3143,2,1,2025-03-14 09:20,2025-03-14 09:25,False
3144,R3144,3,2,2025-03-14 09:25,2025-03-14 09:35,False
3145,R3145,3,2,2025-03-14 09:35,2025-03-14 09:50,False
3146,R3146,2,3,2025-03-14 09:50,2025-03-14 10:05,False
3147,R3147,3,3,2025-03-14 10:05,2025-03-14 10:15,False
3148,R3148,1,2,2025-03-14 10:15,2025-03-14 10:25,False
3149,R3149,1,4,2025-03-14 10:25,2025-03-14 10:35,False
3150,R3150,2,1,2025-03-14 10:35,2025-03-14 10:50,False
3151,R3151,3,3,2025-03-14 10:50,2025-03-14 10:55,False
3152,R3152,3,1,2025-03-14 10:55,2025-03-14 11:05,False
3153,R3153,2,3,2025-03-14 11:05,2025-03-14 11:15,False
3154,R3154,3,3,2025-03-14 11:15,2025-03-14 11:30,False
3155,R3155,2,5,2025-03-14 11:30,2025-03-14 11:45,False
3156,R3156,3,4,2025-03-14 11:45,2025-03-14 11:55,False
3157,R3157,1,4,2025-03-14 11:55,2025-03-14 12:10,False
3158,R3158,2,3,2025-03-14 12:10,2025-03-14 12:20,False
3159,R3159,2,1,2025-03-14 12:20,2025-03-14 12:35,False
3160,R3160,1,2,2025-03-14 12:35,2025-03-14 12:40,False
3161,R3161,3,4,2025-03-14 12:40,2025-03-14 12:45,False
3162,R3162,2,2,2025-03-14 12:45,2025-03-14 12:55,False
3163,R3163,3,2,2025-03-14 12:55,2025-03-14 13:05,False
3164,R3164,3,3,2025-03-14 13:05,2025-03-14 13:20,False
3165,R3165,1,4,2025-03-14 13:20,2025-03-14 13:35,False
3166,R3166,2,1,2025-03-14 13:35,2025-03-14 13:45,False
3167,R3167,2,2,2025-03-14 13:45,2025-03-14 13:50,False
3168,R3168,1,5,2025-03-14 13:50,2025-03-14 14:00,False
3169,R3169,1,5,2025-03-14 14:00,2025-03-14 14:15,False
3170,R3170,3,5,2025-03-14 14:15,2025-03-14 14:30,False
3171,R3171,3,5,2025-03-14 14:30,2025-03-14 14:45,False
3172,R3172,1,4,2025-03-14 14:45,2025-03-14 14:55,False
3173,R3173,3,1,2025-03-14 14:55,2025-03-14 15:10,False
3174,R3174,1,3,2025-03-14 15:10,2025-03-14 15:25,False
3175,R3175,1,3,2025-03-14 15:25,2025-03-14 15:40,False
3176,R3176,2,5,2025-03-14 15:40,2025-03-14 15:45,False
3177,R3177,3,1,2025-03-14 15:45,2025-03-14 15:55,False
3178,R3178,3,1,2025-03-14 15:55,2025-03-14 16:05,False
3179,R3179,1,1,2025-03-14 16:05,2025-03-14 16:15,False
3180,R3180,3,5,2025-03-14 16:15,2025-03-14 16:25,False
3181,R3181,2,2,2025-03-14 16:25,2025-03-14 16:40,False
3182,R3182,3,1,2025-03-14 16:40,2025-03-14 16:55,False
3183,R3183,2,2,2025-03-14 16:55,2025-03-14 17:00,False
3184,R3184,3,1,2025-03-14 17:00,2025-03-14 17:10,False
3185,R3185,1,4,2025-03-14 17:10,2025-03-14 17:15,False
3186,R3186,2,3,2025-03-14 17:15,2025-03-14 17:20,False
3187,R3187,3,5,2025-03-14 17:20,2025-03-14 17:35,False
3188,R3188,2,2,2025-03-14 17:35,2025-03-14 17:45,False
3189,R3189,3,5,2025-03-14 17:45,2025-03-14 18:00,False
3190,R3190,2,3,2025-03-14 18:00,2025-03-14 18:15,False
3191,R3191,3,1,2025-03-14 18:15,2025-03-14 18:30,False
3192,R3192,2,1,2025-03-14 18:30,2025-03-14 18:45,False
3193,R3193,2,3,2025-03-14 18:45,2025-03-14 18:55,False
3194,R3194,2,2,2025-03-14 18:55,2025-03-14 19:10,False
3195,R3195,1,4,2025-03-14 19:10,2025-03-14 19:15,False
3196,R3196,2,1,2025-03-14 19:15,2025-03-14 19:30,False
3197,R3197,1,4,2025-03-14 19:30,2025-03-14 19:35,False
3198,R3198,3,4,2025-03-14 19:35,2025-03-14 19:45,False
3199,R3199,3,1,2025-03-14 19:45,2025-03-14 19:55,False
3200,R3200,1,4,2025-03-14 19:55,2025-03-14 20:00,False
3201,R3201,1,3,2025-03-14 20:00,2025-03-14 20:05,False
3202,R3202,2,2,2025-03-14 20:05,2025-03-14 20:10,False
3203,R3203,2,4,2025-03-14 20:10,2025-03-14 20:25,False
3204,R3204,3,4,2025-03-14 20:25,2025-03-14 20:30,False
3205,R3205,1,3,2025-03-14 20:30,2025-03-14 20:35,False
3206,R3206,3,2,2025-03-14 20:35,2025-03-14 20:40,False
3207,R3207,3,1,2025-03-14 20:40,2025-03-14 20:45,False
3208,R3208,1,1,2025-03-14 20:45,2025-03-14 21:00,False
3209,R3209,2,5,2025-03-14 21:00,2025-03-14 21:15,False
3210,R3210,1,3,2025-03-14 21:15,2025-03-14 21:20,False
3211,R3211,3,4,2025-03-14 21:20,2025-03-14 21:30,False
3212,R3212,1,2,2025-03-14 21:30,2025-03-14 21:45,False
3213,R3213,2,4,2025-03-14 21:45,2025-03-14 21:50,False
3214,R3214,3,4,2025-03-14 21:50,2025-03-14 22:00,False
3215,R3215,3,3,2025-03-14 22:00,2025-03-14 22:10,False
3216,R3216,3,2,2025-03-14 22:10,2025-03-14 22:20,False
3217,R3217,2,2,2025-03-14 22:20,2025-03-14 22:30,False
3218,R3218,1,2,2025-03-14 22:30,2025-03-14 22:45,False
3219,R3219,3,5,2025-03-14 22:45,2025-03-14 22:55,False
3220,R3220,3,3,2025-03-14 22:55,2025-03-14 23:00,False
3221,R3221,2,2,2025-03-14 23:00,2025-03-14 23:10,False
3222,R3222,2,2,2025-03-14 23:10,2025-03-14 23:20,False
3223,R3223,1,2,2025-03-14 23:20,2025-03-14 23:25,False
3224,R3224,3,4,2025-03-14 23:25,2025-03-14 23:30,False
3225,R3225,1,4,2025-03-14 23:30,2025-03-14 23:35,False
3226,R3226,3,4,2025-03-14 23:35,2025-03-14 23:45,False
3227,R3227,3,5,2025-03-14 23:45,2025-03-14 23:55,False
3228,R3228,3,2,2025-03-14 23:55,2025-03-15 00:00,False
3229,R3229,3,1,2025-03-15 00:00,2025-03-15 00:15,False
3230,R3230,1,3,2025-03-15 00:15,2025-03-15 00:20,False
3231,R3231,3,1,2025-03-15 00:20,2025-03-15 00:25,False
3232,R3232,3,3,2025-03-15 00:25,2025-03-15 00:35,False
3233,R3233,2,1,2025-03-15 00:35,2025-03-15 00:50,False
3234,R3234,1,5,2025-03-15 00:50,2025-03-15 01:05,False
3235,R3235,1,3,2025-03-15 01:05,2025-03-15 01:20,False
3236,R3236,3,5,2025-03-15 01:20,2025-03-15 01:25,False
3237,R3237,1,3,2025-03-15 01:25,2025-03-15 01:35,False
3238,R3238,3,4,2025-03-15 01:35,2025-03-15 01:45,False
3239,R3239,1,2,2025-03-15 01:45,2025-03-15 01:50,False
3240,R3240,1,5,2025-03-15 01:50,2025-03-15 02:00,False
3241,R3241,1,4,2025-03-15 02:00,2025-03-15 02:15,False
3242,R3242,2,3,2025-03-15 02:15,2025-03-15 02:25,False
3243,R3243,1,1,2025-03-15 02:25,2025-03-15 02:35,False
3244,R3244,1,1,2025-03-15 02:35,2025-03-15 02:50,False
3245,R3245,2,1,2025-03-15 02:50,2025-03-15 03:05,False
3246,R3246,1,1,2025-03-15 03:05,2025-03-15 03:20,False
3247,R3247,2,1,2025-03-15 03:20,2025-03-15 03:30,False
3248,R3248,3,1,2025-03-15 03:30,2025-03-15 03:40,False
3249,R3249,3,1,2025-03-15 03:40,2025-03-15 03:45,False
3250,R3250,3,1,2025-03-15 03:45,2025-03-15 03:50,False
3251,R3251,3,1,2025-03-15 03:50,2025-03-15 03:55,False
3252,R3252,2,3,2025-03-15 03:55,2025-03-15 04:10,False
3253,R3253,3,4,2025-03-15 04:10,2025-03-15 04:20,False
3254,R3254,3,3,2025-03-15 04:20,2025-03-15 04:30,False
3255,R3255,2,4,2025-03-15 04:30,2025-03-15 04:40,False
3256,R3256,1,1,2025-03-15 04:40,2025-03-15 04:50,False
3257,R3257,1,3,2025-03-15 04:50,2025-03-15 05:05,False
3258,R3258,3,5,2025-03-15 05:05,2025-03-15 05:20,False
3259,R3259,3,5,2025-03-15 05:20,2025-03-15 05:25,False
3260,R3260,2,2,2025-03-15 05:25,2025-03-15 05:30,False
3261,R3261,3,4,2025-03-15 05:30,2025-03-15 05:35,False
3262,R3262,1,5,2025-03-15 05:35,2025-03-15 05:40,False
3263,R3263,3,5,2025-03-15 05:40,2025-03-15 05:55,False
3264,R3264,1,1,2025-03-15 05:55,2025-03-15 06:05,False
3265,R3265,1,3,2025-03-15 06:05,2025-03-15 06:15,False
3266,R3266,3,5,2025-03-15 06:15,2025-03-15 06:20,False
3267,R3267,1,4,2025-03-15 06:20,2025-03-15 06:35,False
3268,R3268,1,4,2025-03-15 06:35,2025-03-15 06:50,False
3269,R3269,2,3,2025-03-15 06:50,2025-03-15 06:55,False
3270,R3270,1,2,2025-03-15 06:55,2025-03-15 07:00,False
3271,R3271,1,5,2025-03-15 07:00,2025-03-15 07:10,False
3272,R3272,2,1,2025-03-15 07:10,2025-03-15 07:20,False
3273,R3273,3,4,2025-03-15 07:20,2025-03-15 07:30,False
3274,R3274,2,1,2025-03-15 07:30,2025-03-15 07:40,False
3275,R3275,3,3,2025-03-15 07:40,2025-03-15 07:50,False
3276,R3276,1,5,2025-03-15 07:50,2025-03-15 08:00,False
3277,R3277,3,2,2025-03-15 08:00,2025-03-15 08:10,False
3278,R3278,3,3,2025-03-15 08:10,2025-03-15 08:25,False
3279,R3279,2,2,2025-03-15 08:25,2025-03-15 08:35,False
3280,R3280,1,4,2025-03-15 08:35,2025-03-15 08:50,False
3281,R3281,2,3,2025-03-15 08:50,2025-03-15 08:55,False
3282,R3282,3,3,2025-03-15 08:55,2025-03-15 09:10,False
3283,R3283,3,5,2025-03-15 09:10,2025-03-15 09:25,False
3284,R3284,1,3,2025-03-15 09:25,2025-03-15 09:30,False
3285,R3285,1,4,2025-03-15 09:30,2025-03-15 09:40,False
3286,R3286,3,1,2025-03-15 09:40,2025-03-15 09:55,False
3287,R3287,3,4,2025-03-15 09:55,2025-03-15 10:05,False
3288,R3288,1,2,2025-03-15 10:05,2025-03-15 10:10,False
3289,R3289,3,3,2025-03-15 10:10,2025-03-15 10:25,False
3290,R3290,3,4,2025-03-15 10:25,2025-03-15 10:40,False
3291,R3291,2,5,2025-03-15 10:40,2025-03-15 10:45,False
3292,R3292,2,3,2025-03-15 10:45,2025-03-15 10:55,False
3293,R3293,3,4,2025-03-15 10:55,2025-03-15 11:10,False
3294,R3294,3,1,2025-03-15 11:10,2025-03-15 11:20,False
3295,R3295,2,1,2025-03-15 11:20,2025-03-15 11:35,False
3296,R3296,3,5,2025-03-15 11:35,2025-03-15 11:45,False
3297,R3297,1,1,2025-03-15 11:45,2025-03-15 11:55,False
3298,R3298,2,5,2025-03-15 11:55,2025-03-15 12:10,False
3299,R3299,1,4,2025-03-15 12:10,2025-03-15 12:25,False
3300,R3300,1,5,2025-03-15 12:25,2025-03-15 12:40,False
3301,R3301,2,2,2025-03-15 12:40,2025-03-15 12:45,False
3302,R3302,3,2,2025-03-15 12:45,2025-03-15 12:50,False
3303,R3303,2,5,2025-03-15 12:50,2025-03-15 13:05,False
3304,R3304,2,4,2025-03-15 13:05,2025-03-15 13:20,False
3305,R3305,2,2,2025-03-15 13:20,2025-03-15 13:35,False
3306,R3306,2,2,2025-03-15 13:35,2025-03-15 13:45,False
3307,R3307,2,2,2025-03-15 13:45,2025-03-15 13:50,False
3308,R3308,2,2,2025-03-15 13:50,2025-03-15 14:05,False
3309,R3309,2,1,2025-03-15 14:05,2025-03-15 14:15,False
3310,R3310,3,5,2025-03-15 14:15,2025-03-15 14:20,False
3311,R3311,1,5,2025-03-15 14:20,2025-03-15 14:35,False
3312,R3312,1,3,2025-03-15 14:35,2025-03-15 14:50,False
3313,R3313,2,1,2025-03-15 14:50,2025-03-15 15:05,False
3314,R3314,3,5,2025-03-15 15:05,2025-03-15 15:15,False
3315,R3315,3,5,2025-03-15 15:15,2025-03-15 15:25,False
3316,R3316,3,3,2025-03-15 15:25,2025-03-15 15:30,False
3317,R3317,1,1,2025-03-15 15:30,2025-03-15 15:35,False
3318,R3318,2,4,2025-03-15 15:35,2025-03-15 15:45,False
3319,R3319,3,4,2025-03-15 15:45,2025-03-15 15:50,False
3320,R3320,2,5,2025-03-15 15:50,2025-03-15 15:55,False
3321,R3321,2,3,2025-03-15 15:55,2025-03-15 16:10,False
3322,R3322,3,3,2025-03-15 16:10,2025-03-15 16:25,False
3323,R3323,1,2,2025-03-15 16:25,2025-03-15 16:40,False
3324,R3324,1,2,2025-03-15 16:40,2025-03-15 16:45,False
3325,R3325,3,3,2025-03-15 16:45,2025-03-15 16:50,False
3326,R3326,1,2,2025-03-15 16:50,2025-03-15 16:55,False
3327,R3327,1,5,2025-03-15 16:55,2025-03-15 17:05,False
3328,R3328,2,5,2025-03-15 17:05,2025-03-15 17:20,False
3329,R3329,2,2,2025-03-15 17:20,2025-03-15 17:30,False
3330,R3330,3,3,2025-03-15 17:30,2025-03-15 17:40,False
3331,R3331,1,1,2025-03-15 17:40,2025-03-15 17:55,False
3332,R3332,3,3,2025-03-15 17:55,2025-03-15 18:10,False
3333,R3333,3,2,2025-03-15 18:10,2025-03-15 18:15,False
3334,R3334,3,3,2025-03-15 18:15,2025-03-15 18:25,False
3335,R3335,2,1,2025-03-15 18:25,2025-03-15 18:30,False
3336,R3336,1,5,2025-03-15 18:30,2025-03-15 18:45,False
3337,R3337,3,4,2025-03-15 18:45,2025-03-15 18:50,False
3338,R3338,2,2,2025-03-15 18:50,2025-03-15 19:00,False
3339,R3339,2,3,2025-03-15 19:00,2025-03-15 19:15,False
3340,R3340,2,2,2025-03-15 19:15,2025-03-15 19:30,False
3341,R3341,1,5,2025-03-15 19:30,2025-03-15 19:45,False
