robot,machine,date,start_time
R3,M2,2025-03-09,16:15
R4,M3,2025-03-09,16:30
R5,M2,2025-03-09,16:45
R1,M1,2025-03-09,16:55
R2,M1,2025-03-09,17:05
R3,M2,2025-03-09,17:15
R4,M1,2025-03-09,17:20
R5,M2,2025-03-09,17:30
R1,M3,2025-03-09,17:35
R2,M2,2025-03-09,17:40
R3,M1,2025-03-09,17:45
R4,M2,2025-03-09,17:50
R5,M1,2025-03-09,18:00
R1,M3,2025-03-09,18:05
R2,M1,2025-03-09,18:20
R3,M3,2025-03-09,18:35
R4,M2,2025-03-09,18:40
R5,M1,2025-03-09,18:55
R1,M2,2025-03-09,19:05
R2,M1,2025-03-09,19:20
R3,M1,2025-03-09,19:30
R4,M2,2025-03-09,19:45
R5,M3,2025-03-09,20:00
R1,M2,2025-03-09,20:10
R2,M1,2025-03-09,20:15
R3,M2,2025-03-09,20:25
R4,M2,2025-03-09,20:40
R5,M2,2025-03-09,20:50
R1,M1,2025-03-09,21:00
R2,M2,2025-03-09,21:10
R3,M2,2025-03-09,21:20
R4,M2,2025-03-09,21:35
R5,M3,2025-03-09,21:50
R1,M3,2025-03-09,21:55
R2,M1,2025-03-09,22:00
R3,M1,2025-03-09,22:05
R4,M1,2025-03-09,22:20
R5,M2,2025-03-09,22:35
R1,M3,2025-03-09,22:40
R2,M2,2025-03-09,22:45
R3,M2,2025-03-09,22:55
R4,M3,2025-03-09,23:00
R5,M3,2025-03-09,23:05
R1,M3,2025-03-09,23:20
R2,M3,2025-03-09,23:35
R3,M3,2025-03-09,23:45
R4,M1,2025-03-09,23:50
R5,M3,2025-03-10,00:05
R1,M3,2025-03-10,00:10
R2,M1,2025-03-10,00:20
R3,M1,2025-03-10,00:35
R4,M1,2025-03-10,00:40
R5,M1,2025-03-10,00:50
R1,M1,2025-03-10,01:00
R2,M3,2025-03-10,01:15
R3,M1,2025-03-10,01:30
R4,M2,2025-03-10,01:45
R5,M2,2025-03-10,02:00
R1,M1,2025-03-10,02:15
R2,M2,2025-03-10,02:20
R3,M1,2025-03-10,02:30
R4,M2,2025-03-10,02:35
R5,M3,2025-03-10,02:45
R1,M3,2025-03-10,03:00
R2,M3,2025-03-10,03:05
R3,M1,2025-03-10,03:15
R4,M3,2025-03-10,03:20
R5,M3,2025-03-10,03:30
R1,M3,2025-03-10,03:35
R2,M3,2025-03-10,03:45
R3,M3,2025-03-10,04:00
R4,M3,2025-03-10,04:10
R5,M3,2025-03-10,04:15
R1,M2,2025-03-10,04:20
R2,M2,2025-03-10,04:35
R3,M3,2025-03-10,04:50
R4,M2,2025-03-10,05:00
R5,M1,2025-03-10,05:15
R1,M1,2025-03-10,05:30
R2,M3,2025-03-10,05:40
R3,M3,2025-03-10,05:50
R4,M3,2025-03-10,05:55
R5,M1,2025-03-10,06:00
R1,M1,2025-03-10,06:15
R2,M1,2025-03-10,06:20
R3,M2,2025-03-10,06:30
R4,M2,2025-03-10,06:35
R5,M3,2025-03-10,06:50
R1,M1,2025-03-10,07:05
R2,M1,2025-03-10,07:10
R3,M1,2025-03-10,07:15
R4,M1,2025-03-10,07:20
R5,M1,2025-03-10,07:25
R1,M1,2025-03-10,07:40
R2,M2,2025-03-10,07:50
R3,M1,2025-03-10,07:55
R4,M2,2025-03-10,08:05
R5,M1,2025-03-10,08:10
R1,M1,2025-03-10,08:25
R2,M2,2025-03-10,08:40
R3,M2,2025-03-10,08:55
R4,M3,2025-03-10,09:05
R5,M3,2025-03-10,09:10
R1,M1,2025-03-10,09:25
R2,M3,2025-03-10,09:35
R3,M1,2025-03-10,09:40
R4,M3,2025-03-10,09:55
R5,M1,2025-03-10,10:05
R1,M1,2025-03-10,10:20
R2,M1,2025-03-10,10:25
R3,M1,2025-03-10,10:30
R4,M1,2025-03-10,10:35
R5,M3,2025-03-10,10:50
R1,M1,2025-03-10,11:05
R2,M1,2025-03-10,11:15
R3,M1,2025-03-10,11:20
R4,M2,2025-03-10,11:30
R5,M3,2025-03-10,11:45
R1,M2,2025-03-10,11:50
R2,M2,2025-03-10,11:55
R3,M2,2025-03-10,12:00
R4,M2,2025-03-10,12:15
R5,M2,2025-03-10,12:20
R1,M1,2025-03-10,12:35
R2,M1,2025-03-10,12:45
R3,M1,2025-03-10,12:50
R4,M3,2025-03-10,12:55
R5,M2,2025-03-10,13:10
R1,M3,2025-03-10,13:15
R2,M1,2025-03-10,13:20
R3,M3,2025-03-10,13:25
R4,M2,2025-03-10,13:30
R5,M1,2025-03-10,13:40
R1,M1,2025-03-10,13:45
R2,M2,2025-03-10,14:00
R3,M3,2025-03-10,14:10
R4,M1,2025-03-10,14:15
R5,M2,2025-03-10,14:30
R1,M3,2025-03-10,14:35
R2,M2,2025-03-10,14:50
R3,M2,2025-03-10,15:05
R4,M1,2025-03-10,15:20
R5,M2,2025-03-10,15:25
R1,M1,2025-03-10,15:30
R2,M2,2025-03-10,15:45
R3,M2,2025-03-10,16:00
R4,M2,2025-03-10,16:15
R5,M2,2025-03-10,16:20
R1,M2,2025-03-10,16:25
R2,M3,2025-03-10,16:35
R3,M1,2025-03-10,16:40
R4,M3,2025-03-10,16:45
R5,M1,2025-03-10,16:50
R1,M2,2025-03-10,17:05
R2,M3,2025-03-10,17:15
R3,M2,2025-03-10,17:25
R4,M1,2025-03-10,17:40
R5,M2,2025-03-10,17:50
R1,M2,2025-03-10,18:00
R2,M2,2025-03-10,18:15
R3,M1,2025-03-10,18:20
R4,M3,2025-03-10,18:30
R5,M1,2025-03-10,18:45
R1,M3,2025-03-10,18:50
R2,M3,2025-03-10,19:05
R3,M3,2025-03-10,19:20
R4,M1,2025-03-10,19:35
R5,M1,2025-03-10,19:40
R1,M3,2025-03-10,19:45
R2,M3,2025-03-10,20:00
R3,M3,2025-03-10,20:10
R4,M1,2025-03-10,20:20
R5,M2,2025-03-10,20:30
R1,M2,2025-03-10,20:45
R2,M3,2025-03-10,20:50
R3,M1,2025-03-10,21:05
R4,M3,2025-03-10,21:15
R5,M2,2025-03-10,21:20
R1,M3,2025-03-10,21:25
R2,M2,2025-03-10,21:30
R3,M1,2025-03-10,21:40
R4,M1,2025-03-10,21:45
R5,M1,2025-03-10,22:00
R1,M2,2025-03-10,22:10
R2,M3,2025-03-10,22:15
R3,M2,2025-03-10,22:30
R4,M1,2025-03-10,22:45
R5,M1,2025-03-10,22:55
R1,M3,2025-03-10,23:10
R2,M2,2025-03-10,23:25
R3,M1,2025-03-10,23:30
R4,M2,2025-03-10,23:35
R5,M2,2025-03-10,23:45
R1,M2,2025-03-10,23:50
R2,M3,2025-03-11,00:05
R3,M1,2025-03-11,00:15
R4,M2,2025-03-11,00:20
R5,M2,2025-03-11,00:25
R1,M2,2025-03-11,00:35
R2,M1,2025-03-11,00:40
R3,M3,2025-03-11,00:45
R4,M2,2025-03-11,01:00
R5,M3,2025-03-11,01:05
R1,M3,2025-03-11,01:15
R2,M3,2025-03-11,01:30
R3,M3,2025-03-11,01:40
R4,M3,2025-03-11,01:55
R5,M3,2025-03-11,02:00
R1,M3,2025-03-11,02:15
R2,M3,2025-03-11,02:30
R3,M3,2025-03-11,02:35
R4,M3,2025-03-11,02:50
R5,M2,2025-03-11,03:05
R1,M2,2025-03-11,03:10
R2,M1,2025-03-11,03:15
R3,M1,2025-03-11,03:30
R4,M1,2025-03-11,03:35
R5,M1,2025-03-11,03:40
R1,M2,2025-03-11,03:45
R2,M3,2025-03-11,04:00
R3,M1,2025-03-11,04:05
R4,M2,2025-03-11,04:15
R5,M1,2025-03-11,04:25
R1,M3,2025-03-11,04:40
R2,M1,2025-03-11,04:55
R3,M2,2025-03-11,05:00
R4,M2,2025-03-11,05:05
R5,M1,2025-03-11,05:20
R1,M1,2025-03-11,05:30
R2,M2,2025-03-11,05:45
R3,M3,2025-03-11,05:55
R4,M1,2025-03-11,06:05
R5,M3,2025-03-11,06:20
R1,M2,2025-03-11,06:30
R2,M2,2025-03-11,06:35
R3,M2,2025-03-11,06:45
R4,M3,2025-03-11,07:00
R5,M3,2025-03-11,07:15
R1,M1,2025-03-11,07:30
R2,M3,2025-03-11,07:40
R3,M1,2025-03-11,07:45
R4,M3,2025-03-11,08:00
R5,M3,2025-03-11,08:10
R1,M3,2025-03-11,08:20
R2,M3,2025-03-11,08:30
R3,M1,2025-03-11,08:40
R4,M3,2025-03-11,08:50
R5,M1,2025-03-11,08:55
R1,M3,2025-03-11,09:00
R2,M1,2025-03-11,09:05
R3,M2,2025-03-11,09:15
R4,M3,2025-03-11,09:20
R5,M2,2025-03-11,09:30
R1,M1,2025-03-11,09:45
R2,M1,2025-03-11,09:50
R3,M1,2025-03-11,09:55
R4,M3,2025-03-11,10:10
R5,M1,2025-03-11,10:15
R1,M1,2025-03-11,10:25
R2,M3,2025-03-11,10:40
R3,M3,2025-03-11,10:45
R4,M2,2025-03-11,10:50
R5,M3,2025-03-11,10:55
R1,M1,2025-03-11,11:10
R2,M1,2025-03-11,11:25
R3,M2,2025-03-11,11:30
R4,M1,2025-03-11,11:40
R5,M2,2025-03-11,11:55
R1,M3,2025-03-11,12:00
R2,M3,2025-03-11,12:05
R3,M3,2025-03-11,12:10
R4,M3,2025-03-11,12:15
R5,M1,2025-03-11,12:25
R1,M1,2025-03-11,12:35
R2,M1,2025-03-11,12:50
R3,M2,2025-03-11,12:55
R4,M3,2025-03-11,13:10
R5,M1,2025-03-11,13:15
R1,M3,2025-03-11,13:30
R2,M2,2025-03-11,13:45
R3,M1,2025-03-11,13:55
R4,M1,2025-03-11,14:00
R5,M2,2025-03-11,14:15
R1,M2,2025-03-11,14:30
R2,M1,2025-03-11,14:35
R3,M1,2025-03-11,14:40
R4,M3,2025-03-11,14:50
R5,M3,2025-03-11,15:00
R1,M2,2025-03-11,15:15
R2,M3,2025-03-11,15:20
R3,M1,2025-03-11,15:35
R4,M2,2025-03-11,15:50
R5,M1,2025-03-11,16:05
R1,M3,2025-03-11,16:20
R2,M2,2025-03-11,16:25
R3,M1,2025-03-11,16:40
R4,M3,2025-03-11,16:45
R5,M1,2025-03-11,17:00
R1,M1,2025-03-11,17:05
R2,M2,2025-03-11,17:15
R3,M3,2025-03-11,17:20
R4,M1,2025-03-11,17:35
R5,M3,2025-03-11,17:45
R1,M3,2025-03-11,17:50
R2,M3,2025-03-11,17:55
R3,M2,2025-03-11,18:10
R4,M3,2025-03-11,18:20
R5,M1,2025-03-11,18:25
R1,M1,2025-03-11,18:40
R2,M3,2025-03-11,18:50
R3,M3,2025-03-11,19:00
R4,M2,2025-03-11,19:15
R5,M2,2025-03-11,19:20
R1,M3,2025-03-11,19:25
R2,M1,2025-03-11,19:40
R3,M3,2025-03-11,19:45
R4,M2,2025-03-11,19:55
R5,M2,2025-03-11,20:05
R1,M1,2025-03-11,20:15
R2,M2,2025-03-11,20:20
R3,M2,2025-03-11,20:25
R4,M3,2025-03-11,20:35
R5,M1,2025-03-11,20:45
R1,M1,2025-03-11,20:55
R2,M1,2025-03-11,21:10
R3,M2,2025-03-11,21:25
R4,M3,2025-03-11,21:35
R5,M3,2025-03-11,21:40
R1,M2,2025-03-11,21:55
R2,M2,2025-03-11,22:10
R3,M3,2025-03-11,22:25
R4,M1,2025-03-11,22:35
R5,M1,2025-03-11,22:45
R1,M1,2025-03-11,22:50
R2,M2,2025-03-11,23:05
R3,M3,2025-03-11,23:20
R4,M3,2025-03-11,23:25
R5,M1,2025-03-11,23:40
R1,M2,2025-03-11,23:45
R2,M2,2025-03-12,00:00
R3,M2,2025-03-12,00:15
R4,M3,2025-03-12,00:25
R5,M3,2025-03-12,00:35
R1,M1,2025-03-12,00:45
R2,M1,2025-03-12,00:50
R3,M3,2025-03-12,01:00
R4,M1,2025-03-12,01:05
R5,M1,2025-03-12,01:10
R1,M3,2025-03-12,01:20
R2,M1,2025-03-12,01:30
R3,M2,2025-03-12,01:45
R4,M1,2025-03-12,01:50
R5,M3,2025-03-12,02:00
R1,M3,2025-03-12,02:05
R2,M2,2025-03-12,02:20
R3,M1,2025-03-12,02:35
R4,M3,2025-03-12,02:40
R5,M1,2025-03-12,02:45
R1,M3,2025-03-12,03:00
R2,M2,2025-03-12,03:15
R3,M3,2025-03-12,03:30
R4,M3,2025-03-12,03:45
R5,M2,2025-03-12,04:00
R1,M1,2025-03-12,04:10
R2,M2,2025-03-12,04:25
R3,M2,2025-03-12,04:30
R4,M3,2025-03-12,04:35
R5,M2,2025-03-12,04:40
R1,M2,2025-03-12,04:45
R2,M1,2025-03-12,04:50
R3,M1,2025-03-12,05:00
R4,M2,2025-03-12,05:10
R5,M3,2025-03-12,05:15
R1,M3,2025-03-12,05:20
R2,M2,2025-03-12,05:35
R3,M3,2025-03-12,05:45
R4,M1,2025-03-12,06:00
R5,M2,2025-03-12,06:10
R1,M3,2025-03-12,06:15
R2,M3,2025-03-12,06:20
R3,M2,2025-03-12,06:25
R4,M1,2025-03-12,06:40
R5,M2,2025-03-12,06:45
R1,M3,2025-03-12,06:50
R2,M1,2025-03-12,07:05
R3,M3,2025-03-12,07:20
R4,M3,2025-03-12,07:30
R5,M1,2025-03-12,07:40
R1,M3,2025-03-12,07:45
R2,M2,2025-03-12,07:55
R3,M3,2025-03-12,08:10
R4,M1,2025-03-12,08:15
R5,M2,2025-03-12,08:25
R1,M2,2025-03-12,08:35
R2,M1,2025-03-12,08:50
R3,M2,2025-03-12,08:55
R4,M1,2025-03-12,09:05
R5,M3,2025-03-12,09:10
R1,M2,2025-03-12,09:20
R2,M3,2025-03-12,09:25
R3,M2,2025-03-12,09:40
R4,M2,2025-03-12,09:50
R5,M2,2025-03-12,09:55
R1,M2,2025-03-12,10:10
R2,M3,2025-03-12,10:25
R3,M1,2025-03-12,10:35
R4,M2,2025-03-12,10:45
R5,M1,2025-03-12,10:50
R1,M2,2025-03-12,11:05
R2,M1,2025-03-12,11:10
R3,M1,2025-03-12,11:15
R4,M3,2025-03-12,11:20
R5,M2,2025-03-12,11:35
R1,M1,2025-03-12,11:50
R2,M2,2025-03-12,12:05
R3,M3,2025-03-12,12:10
R4,M2,2025-03-12,12:15
R5,M1,2025-03-12,12:30
R1,M3,2025-03-12,12:35
R2,M2,2025-03-12,12:45
R3,M3,2025-03-12,12:55
R4,M2,2025-03-12,13:10
R5,M2,2025-03-12,13:20
R1,M1,2025-03-12,13:25
R2,M2,2025-03-12,13:30
R3,M1,2025-03-12,13:35
R4,M2,2025-03-12,13:45
R5,M2,2025-03-12,14:00
R1,M3,2025-03-12,14:05
R2,M1,2025-03-12,14:15
R3,M2,2025-03-12,14:30
R4,M2,2025-03-12,14:40
R5,M2,2025-03-12,14:50
R1,M1,2025-03-12,15:05
R2,M1,2025-03-12,15:15
R3,M3,2025-03-12,15:25
R4,M2,2025-03-12,15:35
R5,M3,2025-03-12,15:45
R1,M1,2025-03-12,15:55
R2,M1,2025-03-12,16:10
R3,M1,2025-03-12,16:20
R4,M3,2025-03-12,16:30
R5,M1,2025-03-12,16:45
R1,M2,2025-03-12,16:55
R2,M1,2025-03-12,17:00
R3,M2,2025-03-12,17:05
R4,M3,2025-03-12,17:10
R5,M2,2025-03-12,17:20
R1,M3,2025-03-12,17:30
R2,M2,2025-03-12,17:35
R3,M1,2025-03-12,17:45
R4,M1,2025-03-12,18:00
R5,M2,2025-03-12,18:05
R1,M1,2025-03-12,18:15
R2,M2,2025-03-12,18:20
R3,M1,2025-03-12,18:25
R4,M2,2025-03-12,18:30
R5,M1,2025-03-12,18:45
R1,M1,2025-03-12,18:55
R2,M2,2025-03-12,19:10
R3,M3,2025-03-12,19:25
R4,M2,2025-03-12,19:30
R5,M2,2025-03-12,19:40
R1,M2,2025-03-12,19:45
R2,M1,2025-03-12,19:55
R3,M3,2025-03-12,20:00
R4,M3,2025-03-12,20:15
R5,M1,2025-03-12,20:30
R1,M2,2025-03-12,20:35
R2,M1,2025-03-12,20:40
R3,M1,2025-03-12,20:50
R4,M3,2025-03-12,21:00
R5,M2,2025-03-12,21:10
R1,M1,2025-03-12,21:20
R2,M3,2025-03-12,21:35
R3,M2,2025-03-12,21:40
R4,M2,2025-03-12,21:50
R5,M2,2025-03-12,22:00
R1,M2,2025-03-12,22:15
R2,M2,2025-03-12,22:30
R3,M1,2025-03-12,22:45
R4,M2,2025-03-12,22:55
R5,M3,2025-03-12,23:00
R1,M3,2025-03-12,23:15
R2,M1,2025-03-12,23:20
R3,M3,2025-03-12,23:25
R4,M2,2025-03-12,23:35
R5,M3,2025-03-12,23:45
R1,M3,2025-03-13,00:00
R2,M3,2025-03-13,00:15
R3,M3,2025-03-13,00:25
R4,M3,2025-03-13,00:40
R5,M3,2025-03-13,00:50
R1,M2,2025-03-13,01:05
R2,M1,2025-03-13,01:20
R3,M3,2025-03-13,01:25
R4,M2,2025-03-13,01:30
R5,M3,2025-03-13,01:45
R1,M2,2025-03-13,01:50
R2,M3,2025-03-13,02:00
R3,M1,2025-03-13,02:10
R4,M3,2025-03-13,02:20
R5,M3,2025-03-13,02:25
R1,M3,2025-03-13,02:35
R2,M3,2025-03-13,02:40
R3,M3,2025-03-13,02:55
R4,M3,2025-03-13,03:00
R5,M3,2025-03-13,03:15
R1,M1,2025-03-13,03:30
R2,M1,2025-03-13,03:40
R3,M3,2025-03-13,03:55
R4,M3,2025-03-13,04:05
R5,M2,2025-03-13,04:10
R1,M3,2025-03-13,04:25
R2,M1,2025-03-13,04:40
R3,M2,2025-03-13,04:55
R4,M2,2025-03-13,05:10
R5,M3,2025-03-13,05:20
R1,M2,2025-03-13,05:25
R2,M3,2025-03-13,05:30
R3,M1,2025-03-13,05:45
R4,M2,2025-03-13,06:00
R5,M1,2025-03-13,06:10
R1,M3,2025-03-13,06:25
R2,M1,2025-03-13,06:30
R3,M1,2025-03-13,06:35
R4,M1,2025-03-13,06:40
R5,M3,2025-03-13,06:50
R1,M2,2025-03-13,07:00
R2,M2,2025-03-13,07:15
R3,M3,2025-03-13,07:30
R4,M3,2025-03-13,07:45
R5,M3,2025-03-13,07:50
R1,M1,2025-03-13,08:00
R2,M2,2025-03-13,08:10
R3,M2,2025-03-13,08:20
R4,M2,2025-03-13,08:30
R5,M2,2025-03-13,08:40
R1,M2,2025-03-13,08:55
R2,M3,2025-03-13,09:10
R3,M2,2025-03-13,09:15
R4,M3,2025-03-13,09:30
R5,M2,2025-03-13,09:40
R1,M3,2025-03-13,09:45
R2,M1,2025-03-13,09:55
R3,M2,2025-03-13,10:05
R4,M1,2025-03-13,10:10
R5,M2,2025-03-13,10:25
R1,M3,2025-03-13,10:30
R2,M1,2025-03-13,10:40
R3,M2,2025-03-13,10:55
R4,M3,2025-03-13,11:10
R5,M3,2025-03-13,11:25
R1,M2,2025-03-13,11:40
R2,M3,2025-03-13,11:45
R3,M1,2025-03-13,12:00
R4,M3,2025-03-13,12:15
R5,M2,2025-03-13,12:25
R1,M1,2025-03-13,12:30
R2,M3,2025-03-13,12:40
R3,M1,2025-03-13,12:50
R4,M2,2025-03-13,13:05
R5,M1,2025-03-13,13:20
R1,M1,2025-03-13,13:35
R2,M3,2025-03-13,13:40
R3,M2,2025-03-13,13:45
R4,M1,2025-03-13,13:50
R5,M2,2025-03-13,14:05
R1,M2,2025-03-13,14:20
R2,M1,2025-03-13,14:35
R3,M2,2025-03-13,14:40
R4,M1,2025-03-13,14:45
R5,M1,2025-03-13,14:50
R1,M3,2025-03-13,14:55
R2,M1,2025-03-13,15:05
R3,M1,2025-03-13,15:15
R4,M1,2025-03-13,15:25
R5,M2,2025-03-13,15:30
R1,M3,2025-03-13,15:35
R2,M3,2025-03-13,15:50
R3,M1,2025-03-13,16:00
R4,M2,2025-03-13,16:05
R5,M2,2025-03-13,16:20
R1,M3,2025-03-13,16:30
R2,M1,2025-03-13,16:45
R3,M1,2025-03-13,16:50
R4,M3,2025-03-13,17:00
R5,M1,2025-03-13,17:05
R1,M2,2025-03-13,17:20
R2,M1,2025-03-13,17:30
R3,M2,2025-03-13,17:40
R4,M1,2025-03-13,17:55
R5,M3,2025-03-13,18:05
R1,M3,2025-03-13,18:20
R2,M2,2025-03-13,18:25
R3,M1,2025-03-13,18:35
R4,M3,2025-03-13,18:45
R5,M3,2025-03-13,19:00
R1,M1,2025-03-13,19:05
R2,M3,2025-03-13,19:15
R3,M1,2025-03-13,19:20
R4,M2,2025-03-13,19:35
R5,M3,2025-03-13,19:50
R1,M3,2025-03-13,19:55
R2,M2,2025-03-13,20:05
R3,M3,2025-03-13,20:20
R4,M2,2025-03-13,20:30
R5,M2,2025-03-13,20:40
R1,M2,2025-03-13,20:55
R2,M1,2025-03-13,21:05
R3,M1,2025-03-13,21:20
R4,M1,2025-03-13,21:30
R5,M1,2025-03-13,21:35
R1,M2,2025-03-13,21:45
R2,M2,2025-03-13,21:50
R3,M1,2025-03-13,22:00
R4,M1,2025-03-13,22:05
R5,M3,2025-03-13,22:20
R1,M3,2025-03-13,22:30
R2,M1,2025-03-13,22:45
R3,M3,2025-03-13,23:00
R4,M2,2025-03-13,23:10
R5,M1,2025-03-13,23:15
R1,M2,2025-03-13,23:25
R2,M3,2025-03-13,23:30
R3,M1,2025-03-13,23:40
R4,M2,2025-03-13,23:50
R5,M1,2025-03-13,23:55
R1,M1,2025-03-14,00:05
R2,M2,2025-03-14,00:20
R3,M2,2025-03-14,00:30
R4,M2,2025-03-14,00:35
R5,M1,2025-03-14,00:45
R1,M3,2025-03-14,00:55
R2,M3,2025-03-14,01:05
R3,M2,2025-03-14,01:20
R4,M2,2025-03-14,01:35
R5,M1,2025-03-14,01:50
R1,M1,2025-03-14,01:55
R2,M1,2025-03-14,02:05
R3,M3,2025-03-14,02:10
R4,M3,2025-03-14,02:25
R5,M1,2025-03-14,02:30
R1,M3,2025-03-14,02:40
R2,M2,2025-03-14,02:55
R3,M3,2025-03-14,03:00
R4,M2,2025-03-14,03:05
R5,M3,2025-03-14,03:15
R1,M1,2025-03-14,03:20
R2,M3,2025-03-14,03:25
R3,M3,2025-03-14,03:35
R4,M3,2025-03-14,03:50
R5,M2,2025-03-14,03:55
R1,M2,2025-03-14,04:10
R2,M1,2025-03-14,04:20
R3,M2,2025-03-14,04:35
R4,M1,2025-03-14,04:50
R5,M2,2025-03-14,05:00
R1,M1,2025-03-14,05:15
R2,M3,2025-03-14,05:25
R3,M2,2025-03-14,05:40
R4,M2,2025-03-14,05:45
R5,M3,2025-03-14,05:50
R1,M3,2025-03-14,06:00
R2,M1,2025-03-14,06:15
R3,M2,2025-03-14,06:20
R4,M3,2025-03-14,06:25
R5,M1,2025-03-14,06:40
R1,M2,2025-03-14,06:50
R2,M2,2025-03-14,07:05
R3,M2,2025-03-14,07:10
R4,M3,2025-03-14,07:20
R5,M2,2025-03-14,07:25
R1,M2,2025-03-14,07:30
R2,M3,2025-03-14,07:40
R3,M1,2025-03-14,07:55
R4,M2,2025-03-14,08:05
R5,M1,2025-03-14,08:15
R1,M3,2025-03-14,08:25
R2,M1,2025-03-14,08:40
R3,M2,2025-03-14,08:55
R4,M3,2025-03-14,09:05
R5,M3,2025-03-14,09:10
R1,M1,2025-03-14,09:15
R2,M3,2025-03-14,09:20
R3,M3,2025-03-14,09:35
R4,M3,2025-03-14,09:40
R5,M2,2025-03-14,09:45
R1,M3,2025-03-14,09:55
R2,M1,2025-03-14,10:00
R3,M3,2025-03-14,10:05
R4,M3,2025-03-14,10:10
R5,M1,2025-03-14,10:15
R1,M3,2025-03-14,10:25
R2,M3,2025-03-14,10:30
R3,M1,2025-03-14,10:35
R4,M1,2025-03-14,10:45
R5,M2,2025-03-14,11:00
R1,M3,2025-03-14,11:10
R2,M2,2025-03-14,11:25
R3,M2,2025-03-14,11:30
R4,M3,2025-03-14,11:45
R5,M3,2025-03-14,11:50
R1,M1,2025-03-14,12:00
R2,M3,2025-03-14,12:05
R3,M2,2025-03-14,12:20
R4,M1,2025-03-14,12:35
R5,M1,2025-03-14,12:45
R1,M3,2025-03-14,12:55
R2,M2,2025-03-14,13:05
R3,M2,2025-03-14,13:10
R4,M1,2025-03-14,13:15
R5,M1,2025-03-14,13:20
R1,M2,2025-03-14,13:25
R2,M3,2025-03-14,13:30
R3,M1,2025-03-14,13:40
R4,M1,2025-03-14,13:55
R5,M3,2025-03-14,14:10
R1,M1,2025-03-14,14:15
R2,M3,2025-03-14,14:25
R3,M3,2025-03-14,14:40
R4,M3,2025-03-14,14:50
R5,M3,2025-03-14,15:05
R1,M3,2025-03-14,15:20
R2,M2,2025-03-14,15:25
R3,M1,2025-03-14,15:35
R4,M2,2025-03-14,15:50
R5,M2,2025-03-14,16:00
R1,M3,2025-03-14,16:10
R2,M1,2025-03-14,16:25
R3,M2,2025-03-14,16:40
R4,M3,2025-03-14,16:45
R5,M2,2025-03-14,17:00
R1,M1,2025-03-14,17:05
R2,M1,2025-03-14,17:15
R3,M3,2025-03-14,17:25
R4,M3,2025-03-14,17:30
R5,M3,2025-03-14,17:35
R1,M3,2025-03-14,17:45
R2,M1,2025-03-14,18:00
R3,M1,2025-03-14,18:15
R4,M1,2025-03-14,18:25
R5,M2,2025-03-14,18:30
R1,M2,2025-03-14,18:40
R2,M2,2025-03-14,18:55
R3,M2,2025-03-14,19:00
R4,M1,2025-03-14,19:05
R5,M1,2025-03-14,19:15
R1,M3,2025-03-14,19:30
R2,M2,2025-03-14,19:45
R3,M1,2025-03-14,20:00
R4,M3,2025-03-14,20:05
R5,M2,2025-03-14,20:15
R1,M2,2025-03-14,20:30
R2,M2,2025-03-14,20:40
R3,M1,2025-03-14,20:50
R4,M1,2025-03-14,20:55
R5,M1,2025-03-14,21:05
R1,M2,2025-03-14,21:10
R2,M2,2025-03-14,21:15
R3,M1,2025-03-14,21:20
R4,M2,2025-03-14,21:35
R5,M3,2025-03-14,21:40
R1,M2,2025-03-14,21:45
R2,M3,2025-03-14,22:00
R3,M1,2025-03-14,22:10
R4,M1,2025-03-14,22:20
R5,M1,2025-03-14,22:25
R1,M2,2025-03-14,22:30
R2,M1,2025-03-14,22:35
R3,M2,2025-03-14,22:50
R4,M1,2025-03-14,23:05
R5,M1,2025-03-14,23:20
R1,M3,2025-03-14,23:35
R2,M1,2025-03-14,23:45
R3,M2,2025-03-14,23:55
R4,M3,2025-03-15,00:10
R5,M3,2025-03-15,00:15
R1,M1,2025-03-15,00:25
R2,M3,2025-03-15,00:30
R3,M1,2025-03-15,00:35
R4,M1,2025-03-15,00:45
R5,M2,2025-03-15,00:50
R1,M2,2025-03-15,01:05
R2,M2,2025-03-15,01:15
R3,M3,2025-03-15,01:25
R4,M1,2025-03-15,01:35
R5,M1,2025-03-15,01:50
R1,M3,2025-03-15,02:00
R2,M3,2025-03-15,02:10
R3,M2,2025-03-15,02:25
R4,M3,2025-03-15,02:40
R5,M1,2025-03-15,02:50
R1,M2,2025-03-15,03:00
R2,M3,2025-03-15,03:05
R3,M1,2025-03-15,03:15
R4,M3,2025-03-15,03:30
R5,M2,2025-03-15,03:35
R1,M1,2025-03-15,03:50
R2,M1,2025-03-15,03:55
R3,M1,2025-03-15,04:05
R4,M1,2025-03-15,04:20
R5,M3,2025-03-15,04:25
R1,M2,2025-03-15,04:30
R2,M2,2025-03-15,04:45
R3,M2,2025-03-15,04:55
R4,M2,2025-03-15,05:10
R5,M1,2025-03-15,05:20
R1,M1,2025-03-15,05:25
R2,M1,2025-03-15,05:30
R3,M2,2025-03-15,05:45
R4,M3,2025-03-15,06:00
R5,M1,2025-03-15,06:10
R1,M1,2025-03-15,06:15
R2,M1,2025-03-15,06:30
R3,M1,2025-03-15,06:35
R4,M1,2025-03-15,06:50
R5,M1,2025-03-15,07:00
R1,M3,2025-03-15,07:10
R2,M2,2025-03-15,07:15
R3,M2,2025-03-15,07:25
R4,M2,2025-03-15,07:35
