robot,machine,date,start_time
R2386,M1,2025-06-04,00:15
R2387,M5,2025-06-04,02:15
R2388,M1,2025-06-04,02:45
R2389,M1,2025-06-04,03:45
R2390,M4,2025-06-04,04:45
R2391,M5,2025-06-04,05:15
R2392,M3,2025-06-04,05:45
R2393,M4,2025-06-04,07:45
R2394,M3,2025-06-04,08:15
R2395,M2,2025-06-04,12:15
R2396,M3,2025-06-04,16:15
R2397,M2,2025-06-04,17:15
R2398,M5,2025-06-04,17:45
R2399,M2,2025-06-04,21:45
R2400,M1,2025-06-04,22:15
R2401,M3,2025-06-04,22:45
R2402,M5,2025-06-05,00:45
R2403,M2,2025-06-05,01:00
R2404,M1,2025-06-05,01:15
R2405,M5,2025-06-05,03:15
R2406,M3,2025-06-05,04:15
R2407,M2,2025-06-05,05:15
R2408,M3,2025-06-05,05:30
R2409,M4,2025-06-05,09:30
R2410,M3,2025-06-05,10:00
R2411,M3,2025-06-05,10:15
R2412,M5,2025-06-05,10:30
R2413,M5,2025-06-05,11:00
R2414,M4,2025-06-05,11:30
R2415,M4,2025-06-05,11:45
R2416,M5,2025-06-05,13:45
R2417,M3,2025-06-05,15:45
R2418,M1,2025-06-05,16:45
R2419,M4,2025-06-05,20:45
R2420,M1,2025-06-05,21:15
R2421,M5,2025-06-05,21:30
R2422,M2,2025-06-05,21:45
R2423,M4,2025-06-05,22:15
R2424,M3,2025-06-05,22:30
R2425,M1,2025-06-05,23:30
R2426,M1,2025-06-06,00:00
R2427,M5,2025-06-06,02:00
R2428,M4,2025-06-06,03:00
R2429,M1,2025-06-06,03:15
R2430,M4,2025-06-06,07:15
R2431,M5,2025-06-06,11:15
R2432,M2,2025-06-06,11:45
R2433,M5,2025-06-06,12:45
R2434,M5,2025-06-06,16:45
R2435,M5,2025-06-06,17:45
R2436,M4,2025-06-06,21:45
R2437,M2,2025-06-06,22:00
R2438,M3,2025-06-07,00:00
R2439,M3,2025-06-07,02:00
R2440,M1,2025-06-07,02:30
R2441,M2,2025-06-07,04:30
R2442,M3,2025-06-07,05:00
R2443,M4,2025-06-07,07:00
R2444,M5,2025-06-07,08:00
R2445,M5,2025-06-07,12:00
R2446,M3,2025-06-07,13:00
R2447,M3,2025-06-07,14:00
R2448,M5,2025-06-07,18:00
R2449,M1,2025-06-07,18:15
R2450,M4,2025-06-07,18:45
R2451,M2,2025-06-07,19:45
R2452,M2,2025-06-07,20:00
R2453,M3,2025-06-07,20:15
R2454,M3,2025-06-07,20:45
R2455,M2,2025-06-07,22:45
R2456,M2,2025-06-08,02:45
R2457,M1,2025-06-08,04:45
R2458,M2,2025-06-08,05:45
R2459,M3,2025-06-08,06:45
R2460,M4,2025-06-08,10:45
R2461,M4,2025-06-08,11:00
R2462,M4,2025-06-08,13:00
R2463,M1,2025-06-08,13:30
R2464,M2,2025-06-08,17:30
R2465,M2,2025-06-08,18:00
R2466,M4,2025-06-08,22:00
R2467,M1,2025-06-08,23:00
R2468,M2,2025-06-09,03:00
R2469,M1,2025-06-09,05:00
R2470,M2,2025-06-09,09:00
R2471,M1,2025-06-09,09:30
R2472,M3,2025-06-09,10:00
R2473,M4,2025-06-09,14:00
R2474,M1,2025-06-09,15:00
R2475,M1,2025-06-09,15:15
R2476,M5,2025-06-09,15:30
R2477,M1,2025-06-09,16:00
R2478,M1,2025-06-09,20:00
R2479,M4,2025-06-09,20:15
R2480,M5,2025-06-09,20:45
R2481,M2,2025-06-09,21:00
R2482,M3,2025-06-09,22:00
R2483,M2,2025-06-09,22:30
R2484,M2,2025-06-09,23:00
R2485,M5,2025-06-10,03:00
R2486,M4,2025-06-10,03:30
R2487,M3,2025-06-10,07:30
R2488,M4,2025-06-10,11:30
R2489,M5,2025-06-10,13:30
R2490,M4,2025-06-10,17:30
R2491,M3,2025-06-10,19:30
R2492,M1,2025-06-10,23:30
R2493,M3,2025-06-11,03:30
R2494,M1,2025-06-11,04:30
R2495,M1,2025-06-11,04:45
R2496,M2,2025-06-11,05:00
R2497,M2,2025-06-11,05:15
R2498,M3,2025-06-11,06:15
R2499,M4,2025-06-11,10:15
R2500,M5,2025-06-11,14:15
R2501,M2,2025-06-11,16:15
R2502,M5,2025-06-11,16:30
R2503,M5,2025-06-11,17:00
R2504,M1,2025-06-11,17:30
R2505,M3,2025-06-11,21:30
R2506,M3,2025-06-11,22:30
R2507,M2,2025-06-11,22:45
R2508,M1,2025-06-11,23:45
R2509,M5,2025-06-12,03:45
R2510,M2,2025-06-12,05:45
R2511,M3,2025-06-12,09:45
R2512,M2,2025-06-12,13:45
R2513,M3,2025-06-12,14:00
R2514,M3,2025-06-12,15:00
R2515,M2,2025-06-12,15:15
R2516,M4,2025-06-12,17:15
R2517,M5,2025-06-12,19:15
R2518,M5,2025-06-12,23:15
R2519,M1,2025-06-12,23:45
R2520,M1,2025-06-13,03:45
R2521,M1,2025-06-13,04:00
R2522,M5,2025-06-13,06:00
R2523,M2,2025-06-13,08:00
R2524,M3,2025-06-13,08:15
R2525,M2,2025-06-13,08:30
R2526,M5,2025-06-13,08:45
R2527,M5,2025-06-13,12:45
R2528,M5,2025-06-13,14:45
R2529,M3,2025-06-13,16:45
R2530,M4,2025-06-13,17:00
R2531,M4,2025-06-13,21:00
R2532,M4,2025-06-13,22:00
R2533,M5,2025-06-14,02:00
R2534,M4,2025-06-14,04:00
R2535,M4,2025-06-14,08:00
R2536,M5,2025-06-14,08:30
R2537,M5,2025-06-14,12:30
R2538,M5,2025-06-14,16:30
R2539,M2,2025-06-14,18:30
R2540,M3,2025-06-14,19:30
R2541,M1,2025-06-14,23:30
R2542,M1,2025-06-15,03:30
R2543,M4,2025-06-15,07:30
R2544,M4,2025-06-15,07:45
R2545,M4,2025-06-15,11:45
R2546,M1,2025-06-15,12:45
R2547,M1,2025-06-15,16:45
R2548,M3,2025-06-15,17:00
R2549,M2,2025-06-15,17:15
R2550,M2,2025-06-15,21:15
R2551,M3,2025-06-15,22:15
R2552,M3,2025-06-16,00:15
R2553,M4,2025-06-16,01:15
R2554,M1,2025-06-16,05:15
R2555,M1,2025-06-16,07:15
R2556,M1,2025-06-16,11:15
R2557,M2,2025-06-16,15:15
R2558,M3,2025-06-16,17:15
R2559,M4,2025-06-16,18:15
R2560,M1,2025-06-16,20:15
R2561,M3,2025-06-16,20:45
R2562,M4,2025-06-16,21:00
R2563,M5,2025-06-16,23:00
R2564,M5,2025-06-17,03:00
R2565,M3,2025-06-17,05:00
R2566,M3,2025-06-17,07:00
R2567,M2,2025-06-17,08:00
R2568,M3,2025-06-17,09:00
R2569,M4,2025-06-17,13:00
R2570,M2,2025-06-17,14:00
R2571,M4,2025-06-17,18:00
R2572,M4,2025-06-17,19:00
R2573,M2,2025-06-17,19:15
R2574,M1,2025-06-17,21:15
R2575,M5,2025-06-17,21:45
R2576,M5,2025-06-17,22:45
R2577,M2,2025-06-18,02:45
R2578,M2,2025-06-18,06:45
R2579,M4,2025-06-18,10:45
R2580,M1,2025-06-18,11:15
R2581,M1,2025-06-18,11:45
R2582,M1,2025-06-18,12:15
R2583,M5,2025-06-18,12:30
R2584,M5,2025-06-18,14:30
R2585,M4,2025-06-18,16:30
R2586,M5,2025-06-18,18:30
R2587,M4,2025-06-18,22:30
R2588,M3,2025-06-19,00:30
R2589,M5,2025-06-19,02:30
R2590,M1,2025-06-19,04:30
R2591,M1,2025-06-19,06:30
R2592,M3,2025-06-19,07:00
R2593,M1,2025-06-19,11:00
R2594,M4,2025-06-19,11:15
R2595,M3,2025-06-19,13:15
R2596,M3,2025-06-19,13:45
R2597,M4,2025-06-19,17:45
R2598,M5,2025-06-19,19:45
R2599,M1,2025-06-19,20:45
R2600,M1,2025-06-19,21:45
R2601,M1,2025-06-19,22:45
R2602,M5,2025-06-20,00:45
R2603,M2,2025-06-20,02:45
R2604,M1,2025-06-20,03:15
R2605,M5,2025-06-20,03:45
R2606,M2,2025-06-20,04:00
R2607,M3,2025-06-20,06:00
R2608,M4,2025-06-20,10:00
R2609,M4,2025-06-20,10:15
R2610,M1,2025-06-20,11:15
R2611,M5,2025-06-20,13:15
R2612,M4,2025-06-20,17:15
R2613,M2,2025-06-20,19:15
R2614,M3,2025-06-20,19:45
R2615,M5,2025-06-20,20:00
R2616,M2,2025-06-20,20:30
R2617,M2,2025-06-20,21:30
R2618,M3,2025-06-20,22:00
R2619,M1,2025-06-20,22:30
R2620,M5,2025-06-20,22:45
R2621,M5,2025-06-20,23:00
R2622,M2,2025-06-21,01:00
R2623,M1,2025-06-21,01:15
R2624,M1,2025-06-21,01:45
R2625,M3,2025-06-21,05:45
R2626,M5,2025-06-21,09:45
R2627,M5,2025-06-21,11:45
R2628,M1,2025-06-21,12:00
R2629,M3,2025-06-21,13:00
R2630,M4,2025-06-21,15:00
R2631,M3,2025-06-21,15:30
R2632,M5,2025-06-21,17:30
R2633,M4,2025-06-21,21:30
R2634,M2,2025-06-21,23:30
R2635,M4,2025-06-22,01:30
R2636,M1,2025-06-22,03:30
R2637,M1,2025-06-22,04:00
R2638,M1,2025-06-22,06:00
R2639,M4,2025-06-22,10:00
R2640,M3,2025-06-22,12:00
R2641,M2,2025-06-22,12:15
R2642,M3,2025-06-22,12:45
R2643,M3,2025-06-22,16:45
R2644,M1,2025-06-22,17:15
R2645,M1,2025-06-22,17:30
R2646,M3,2025-06-22,17:45
R2647,M5,2025-06-22,19:45
R2648,M3,2025-06-22,20:45
R2649,M2,2025-06-22,22:45
R2650,M5,2025-06-22,23:00
R2651,M5,2025-06-23,00:00
R2652,M4,2025-06-23,00:15
R2653,M1,2025-06-23,00:45
R2654,M4,2025-06-23,01:00
R2655,M1,2025-06-23,01:30
R2656,M5,2025-06-23,05:30
R2657,M2,2025-06-23,05:45
R2658,M1,2025-06-23,06:15
R2659,M1,2025-06-23,06:45
R2660,M2,2025-06-23,07:15
R2661,M1,2025-06-23,07:45
R2662,M5,2025-06-23,11:45
R2663,M1,2025-06-23,12:45
R2664,M4,2025-06-23,13:15
R2665,M2,2025-06-23,14:15
R2666,M4,2025-06-23,15:15
R2667,M4,2025-06-23,15:30
R2668,M3,2025-06-23,15:45
R2669,M4,2025-06-23,16:45
R2670,M3,2025-06-23,20:45
R2671,M3,2025-06-23,22:45
R2672,M4,2025-06-24,02:45
R2673,M5,2025-06-24,03:45
R2674,M4,2025-06-24,04:15
R2675,M5,2025-06-24,04:45
R2676,M1,2025-06-24,08:45
R2677,M4,2025-06-24,10:45
R2678,M4,2025-06-24,11:15
R2679,M1,2025-06-24,15:15
R2680,M2,2025-06-24,15:30
R2681,M5,2025-06-24,17:30
R2682,M2,2025-06-24,19:30
R2683,M2,2025-06-24,20:00
R2684,M2,2025-06-24,22:00
R2685,M1,2025-06-25,02:00
R2686,M1,2025-06-25,03:00
R2687,M4,2025-06-25,03:15
R2688,M1,2025-06-25,07:15
R2689,M5,2025-06-25,09:15
R2690,M4,2025-06-25,09:30
R2691,M1,2025-06-25,10:00
R2692,M5,2025-06-25,10:30
R2693,M2,2025-06-25,12:30
R2694,M4,2025-06-25,14:30
R2695,M3,2025-06-25,15:00
R2696,M2,2025-06-25,19:00
R2697,M2,2025-06-25,19:15
R2698,M4,2025-06-25,23:15
R2699,M5,2025-06-25,23:45
R2700,M3,2025-06-26,00:15
R2701,M5,2025-06-26,01:15
R2702,M3,2025-06-26,05:15
R2703,M1,2025-06-26,05:30
R2704,M2,2025-06-26,06:00
R2705,M2,2025-06-26,10:00
R2706,M5,2025-06-26,11:00
R2707,M4,2025-06-26,11:30
R2708,M5,2025-06-26,11:45
R2709,M3,2025-06-26,12:45
R2710,M3,2025-06-26,13:15
R2711,M5,2025-06-26,13:45
R2712,M1,2025-06-26,17:45
R2713,M2,2025-06-26,19:45
R2714,M3,2025-06-26,23:45
R2715,M1,2025-06-27,00:15
R2716,M2,2025-06-27,00:45
R2717,M2,2025-06-27,02:45
R2718,M1,2025-06-27,03:45
R2719,M3,2025-06-27,04:45
R2720,M2,2025-06-27,08:45
R2721,M4,2025-06-27,09:15
R2722,M4,2025-06-27,10:15
R2723,M5,2025-06-27,14:15
R2724,M1,2025-06-27,18:15
R2725,M2,2025-06-27,22:15
R2726,M1,2025-06-27,23:15
R2727,M5,2025-06-28,01:15
R2728,M4,2025-06-28,05:15
R2729,M1,2025-06-28,07:15
R2730,M5,2025-06-28,07:45
R2731,M3,2025-06-28,08:15
R2732,M1,2025-06-28,09:15
R2733,M5,2025-06-28,13:15
R2734,M4,2025-06-28,17:15
R2735,M4,2025-06-28,21:15
R2736,M2,2025-06-28,23:15
R2737,M4,2025-06-28,23:45
R2738,M1,2025-06-29,00:45
R2739,M5,2025-06-29,02:45
R2740,M1,2025-06-29,04:45
R2741,M1,2025-06-29,08:45
R2742,M4,2025-06-29,09:45
R2743,M5,2025-06-29,10:00
R2744,M4,2025-06-29,10:15
R2745,M5,2025-06-29,10:45
R2746,M5,2025-06-29,11:45
R2747,M4,2025-06-29,12:00
R2748,M3,2025-06-29,14:00
R2749,M5,2025-06-29,18:00
R2750,M2,2025-06-29,22:00
R2751,M1,2025-06-29,22:30
R2752,M3,2025-06-29,22:45
R2753,M4,2025-06-30,02:45
R2754,M2,2025-06-30,04:45
R2755,M4,2025-06-30,05:00
R2756,M3,2025-06-30,05:30
R2757,M2,2025-06-30,06:30
R2758,M4,2025-06-30,06:45
R2759,M1,2025-06-30,08:45
R2760,M2,2025-06-30,10:45
R2761,M1,2025-06-30,11:00
R2762,M3,2025-06-30,11:30
R2763,M4,2025-06-30,15:30
R2764,M5,2025-06-30,15:45
R2765,M3,2025-06-30,16:15
R2766,M1,2025-06-30,17:15
R2767,M4,2025-06-30,21:15
R2768,M5,2025-06-30,21:45
R2769,M3,2025-06-30,22:15
R2770,M5,2025-07-01,02:15
R2771,M1,2025-07-01,02:45
R2772,M4,2025-07-01,03:45
R2773,M5,2025-07-01,04:00
R2774,M3,2025-07-01,04:30
R2775,M5,2025-07-01,05:30
R2776,M2,2025-07-01,09:30
R2777,M2,2025-07-01,09:45
R2778,M5,2025-07-01,10:45
R2779,M5,2025-07-01,11:00
R2780,M3,2025-07-01,15:00
R2781,M3,2025-07-01,19:00
R2782,M1,2025-07-01,20:00
R2783,M1,2025-07-02,00:00
R2784,M3,2025-07-02,00:30
R2785,M3,2025-07-02,01:00
R2786,M4,2025-07-02,05:00
R2787,M4,2025-07-02,06:00
R2788,M3,2025-07-02,10:00
R2789,M5,2025-07-02,12:00
R2790,M5,2025-07-02,16:00
R2791,M3,2025-07-02,18:00
R2792,M4,2025-07-02,22:00
R2793,M1,2025-07-02,22:15
R2794,M4,2025-07-02,23:15
R2795,M3,2025-07-03,01:15
R2796,M5,2025-07-03,05:15
R2797,M4,2025-07-03,09:15
R2798,M5,2025-07-03,13:15
R2799,M3,2025-07-03,13:30
R2800,M3,2025-07-03,17:30
R2801,M2,2025-07-03,17:45
R2802,M4,2025-07-03,19:45
R2803,M1,2025-07-03,20:00
R2804,M5,2025-07-03,20:15
R2805,M4,2025-07-04,00:15
R2806,M5,2025-07-04,01:15
R2807,M5,2025-07-04,01:30
R2808,M4,2025-07-04,02:30
R2809,M5,2025-07-04,03:00
R2810,M2,2025-07-04,05:00
R2811,M1,2025-07-04,05:30
R2812,M3,2025-07-04,07:30
R2813,M4,2025-07-04,08:00
R2814,M5,2025-07-04,08:15
R2815,M3,2025-07-04,09:15
R2816,M4,2025-07-04,09:45
R2817,M4,2025-07-04,10:45
R2818,M5,2025-07-04,14:45
R2819,M1,2025-07-04,15:45
R2820,M2,2025-07-04,16:15
R2821,M2,2025-07-04,20:15
R2822,M2,2025-07-04,21:15
R2823,M2,2025-07-04,21:45
R2824,M5,2025-07-04,23:45
R2825,M5,2025-07-05,00:15
R2826,M3,2025-07-05,04:15
R2827,M2,2025-07-05,04:30
R2828,M4,2025-07-05,05:00
R2829,M5,2025-07-05,05:30
R2830,M2,2025-07-05,06:00
R2831,M2,2025-07-05,06:15
R2832,M1,2025-07-05,07:15
R2833,M4,2025-07-05,08:15
R2834,M5,2025-07-05,12:15
R2835,M2,2025-07-05,13:15
R2836,M5,2025-07-05,17:15
R2837,M1,2025-07-05,18:15
R2838,M5,2025-07-05,19:15
R2839,M3,2025-07-05,23:15
R2840,M3,2025-07-05,23:30
R2841,M3,2025-07-06,00:00
R2842,M5,2025-07-06,00:15
R2843,M4,2025-07-06,00:45
R2844,M5,2025-07-06,02:45
R2845,M5,2025-07-06,03:00
R2846,M5,2025-07-06,05:00
R2847,M5,2025-07-06,05:30
R2848,M5,2025-07-06,06:00
R2849,M5,2025-07-06,10:00
R2850,M5,2025-07-06,12:00
R2851,M3,2025-07-06,14:00
R2852,M5,2025-07-06,15:00
R2853,M2,2025-07-06,15:15
R2854,M3,2025-07-06,17:15
R2855,M4,2025-07-06,19:15
R2856,M5,2025-07-06,19:45
R2857,M3,2025-07-06,20:45
R2858,M1,2025-07-06,22:45
R2859,M1,2025-07-06,23:45
R2860,M2,2025-07-07,00:45
R2861,M3,2025-07-07,01:15
R2862,M5,2025-07-07,02:15
R2863,M1,2025-07-07,02:45
R2864,M4,2025-07-07,04:45
R2865,M2,2025-07-07,05:45
R2866,M5,2025-07-07,07:45
R2867,M1,2025-07-07,11:45
R2868,M2,2025-07-07,12:15
R2869,M3,2025-07-07,12:30
R2870,M4,2025-07-07,12:45
R2871,M2,2025-07-07,13:45
R2872,M4,2025-07-07,15:45
R2873,M1,2025-07-07,17:45
R2874,M2,2025-07-07,18:45
R2875,M5,2025-07-07,20:45
R2876,M3,2025-07-07,21:45
R2877,M5,2025-07-07,22:00
R2878,M4,2025-07-07,23:00
R2879,M3,2025-07-08,03:00
R2880,M5,2025-07-08,05:00
R2881,M1,2025-07-08,06:00
R2882,M1,2025-07-08,10:00
R2883,M1,2025-07-08,10:15
R2884,M5,2025-07-08,10:45
R2885,M3,2025-07-08,11:15
R2886,M3,2025-07-08,11:45
R2887,M5,2025-07-08,15:45
R2888,M1,2025-07-08,16:45
R2889,M2,2025-07-08,17:00
R2890,M2,2025-07-08,21:00
R2891,M5,2025-07-09,01:00
R2892,M3,2025-07-09,03:00
R2893,M3,2025-07-09,03:15
R2894,M5,2025-07-09,05:15
R2895,M2,2025-07-09,05:30
R2896,M4,2025-07-09,05:45
R2897,M1,2025-07-09,06:45
R2898,M1,2025-07-09,07:45
R2899,M1,2025-07-09,09:45
R2900,M1,2025-07-09,10:00
R2901,M5,2025-07-09,10:15
R2902,M4,2025-07-09,10:30
R2903,M1,2025-07-09,11:00
R2904,M1,2025-07-09,11:30
R2905,M1,2025-07-09,12:00
R2906,M1,2025-07-09,12:15
R2907,M2,2025-07-09,13:15
R2908,M4,2025-07-09,14:15
R2909,M3,2025-07-09,18:15
R2910,M5,2025-07-09,19:15
R2911,M2,2025-07-09,21:15
R2912,M5,2025-07-09,21:45
R2913,M2,2025-07-09,22:45
R2914,M5,2025-07-10,00:45
R2915,M4,2025-07-10,01:45
R2916,M4,2025-07-10,02:45
R2917,M1,2025-07-10,03:45
R2918,M3,2025-07-10,04:15
R2919,M3,2025-07-10,08:15
R2920,M2,2025-07-10,12:15
R2921,M5,2025-07-10,12:45
R2922,M5,2025-07-10,14:45
R2923,M2,2025-07-10,15:45
R2924,M1,2025-07-10,16:00
R2925,M4,2025-07-10,18:00
R2926,M1,2025-07-10,18:15
R2927,M5,2025-07-10,18:45
R2928,M1,2025-07-10,19:15
R2929,M4,2025-07-10,23:15
R2930,M4,2025-07-11,01:15
R2931,M3,2025-07-11,03:15
R2932,M2,2025-07-11,04:15
R2933,M3,2025-07-11,04:45
R2934,M1,2025-07-11,05:45
R2935,M2,2025-07-11,09:45
R2936,M4,2025-07-11,10:45
R2937,M5,2025-07-11,12:45
R2938,M3,2025-07-11,13:15
R2939,M5,2025-07-11,13:45
R2940,M3,2025-07-11,15:45
R2941,M4,2025-07-11,16:00
R2942,M4,2025-07-11,17:00
R2943,M5,2025-07-11,17:30
R2944,M4,2025-07-11,19:30
R2945,M5,2025-07-11,21:30
R2946,M3,2025-07-11,21:45
R2947,M1,2025-07-12,01:45
R2948,M4,2025-07-12,02:45
R2949,M3,2025-07-12,03:15
R2950,M2,2025-07-12,03:30
R2951,M5,2025-07-12,04:30
R2952,M4,2025-07-12,08:30
R2953,M3,2025-07-12,08:45
R2954,M2,2025-07-12,12:45
R2955,M3,2025-07-12,13:15
R2956,M2,2025-07-12,13:30
R2957,M3,2025-07-12,13:45
R2958,M1,2025-07-12,15:45
R2959,M3,2025-07-12,17:45
R2960,M2,2025-07-12,18:15
R2961,M1,2025-07-12,20:15
R2962,M3,2025-07-12,20:45
R2963,M3,2025-07-12,21:45
R2964,M3,2025-07-12,22:15
R2965,M1,2025-07-12,22:30
R2966,M5,2025-07-12,23:00
R2967,M2,2025-07-13,03:00
R2968,M3,2025-07-13,03:15
R2969,M5,2025-07-13,05:15
R2970,M2,2025-07-13,05:45
R2971,M2,2025-07-13,09:45
R2972,M2,2025-07-13,10:15
R2973,M3,2025-07-13,14:15
R2974,M4,2025-07-13,16:15
R2975,M2,2025-07-13,16:30
R2976,M2,2025-07-13,17:00
R2977,M5,2025-07-13,17:30
R2978,M2,2025-07-13,17:45
R2979,M3,2025-07-13,21:45
R2980,M2,2025-07-13,22:15
R2981,M1,2025-07-14,02:15
R2982,M3,2025-07-14,06:15
R2983,M1,2025-07-14,10:15
R2984,M3,2025-07-14,14:15
R2985,M3,2025-07-14,14:45
R2986,M3,2025-07-14,15:00
R2987,M4,2025-07-14,19:00
R2988,M1,2025-07-14,23:00
R2989,M5,2025-07-15,01:00
R2990,M1,2025-07-15,05:00
R2991,M1,2025-07-15,07:00
R2992,M3,2025-07-15,09:00
R2993,M5,2025-07-15,09:15
R2994,M1,2025-07-15,13:15
R2995,M2,2025-07-15,13:45
R2996,M4,2025-07-15,14:45
R2997,M1,2025-07-15,15:15
R2998,M2,2025-07-15,17:15
R2999,M1,2025-07-15,21:15
R3000,M1,2025-07-16,01:15
R3001,M4,2025-07-16,03:15
R3002,M4,2025-07-16,03:30
R3003,M2,2025-07-16,07:30
R3004,M4,2025-07-16,11:30
R3005,M1,2025-07-16,13:30
R3006,M2,2025-07-16,15:30
R3007,M5,2025-07-16,16:30
R3008,M4,2025-07-16,17:00
R3009,M5,2025-07-16,21:00
R3010,M4,2025-07-16,21:15
R3011,M1,2025-07-16,22:15
R3012,M1,2025-07-17,02:15
R3013,M1,2025-07-17,02:45
R3014,M3,2025-07-17,06:45
R3015,M5,2025-07-17,08:45
R3016,M2,2025-07-17,09:15
R3017,M4,2025-07-17,11:15
R3018,M4,2025-07-17,15:15
R3019,M5,2025-07-17,16:15
R3020,M1,2025-07-17,20:15
R3021,M4,2025-07-17,22:15
R3022,M2,2025-07-17,22:30
R3023,M3,2025-07-17,23:30
R3024,M5,2025-07-18,00:00
R3025,M2,2025-07-18,04:00
R3026,M3,2025-07-18,05:00
R3027,M4,2025-07-18,05:15
R3028,M5,2025-07-18,07:15
R3029,M2,2025-07-18,09:15
R3030,M3,2025-07-18,13:15
R3031,M1,2025-07-18,14:15
R3032,M3,2025-07-18,16:15
R3033,M3,2025-07-18,16:30
R3034,M3,2025-07-18,17:00
R3035,M5,2025-07-18,18:00
R3036,M2,2025-07-18,18:15
R3037,M3,2025-07-18,19:15
R3038,M1,2025-07-18,23:15
R3039,M2,2025-07-18,23:30
R3040,M5,2025-07-19,01:30
R3041,M1,2025-07-19,05:30
R3042,M2,2025-07-19,09:30
R3043,M4,2025-07-19,10:30
R3044,M4,2025-07-19,10:45
R3045,M1,2025-07-19,11:00
R3046,M1,2025-07-19,11:30
R3047,M1,2025-07-19,12:00
R3048,M4,2025-07-19,12:15
R3049,M2,2025-07-19,12:45
R3050,M4,2025-07-19,13:45
R3051,M5,2025-07-19,15:45
R3052,M4,2025-07-19,16:15
R3053,M2,2025-07-19,20:15
R3054,M5,2025-07-19,22:15
R3055,M5,2025-07-19,23:15
R3056,M4,2025-07-19,23:30
R3057,M2,2025-07-19,23:45
R3058,M5,2025-07-20,03:45
R3059,M4,2025-07-20,05:45
R3060,M1,2025-07-20,06:45
R3061,M1,2025-07-20,07:00
R3062,M2,2025-07-20,07:15
R3063,M5,2025-07-20,08:15
R3064,M5,2025-07-20,10:15
R3065,M2,2025-07-20,12:15
R3066,M5,2025-07-20,12:45
R3067,M5,2025-07-20,16:45
R3068,M3,2025-07-20,17:45
R3069,M4,2025-07-20,19:45
R3070,M5,2025-07-20,20:15
R3071,M3,2025-07-20,21:15
R3072,M1,2025-07-20,22:15
R3073,M3,2025-07-20,22:30
R3074,M4,2025-07-20,23:30
R3075,M1,2025-07-21,01:30
R3076,M5,2025-07-21,02:00
R3077,M5,2025-07-21,06:00
R3078,M5,2025-07-21,06:15
R3079,M4,2025-07-21,06:45
R3080,M4,2025-07-21,07:15
R3081,M1,2025-07-21,11:15
R3082,M1,2025-07-21,12:15
R3083,M1,2025-07-21,12:30
R3084,M4,2025-07-21,13:00
R3085,M1,2025-07-21,15:00
R3086,M5,2025-07-21,15:15
R3087,M3,2025-07-21,15:45
R3088,M2,2025-07-21,19:45
R3089,M4,2025-07-21,21:45
R3090,M1,2025-07-21,23:45
R3091,M3,2025-07-22,01:45
R3092,M5,2025-07-22,02:00
R3093,M1,2025-07-22,04:00
R3094,M5,2025-07-22,06:00
R3095,M4,2025-07-22,06:30
R3096,M5,2025-07-22,07:30
R3097,M4,2025-07-22,08:30
R3098,M5,2025-07-22,09:00
R3099,M1,2025-07-22,09:30
R3100,M5,2025-07-22,11:30
R3101,M5,2025-07-22,15:30
R3102,M3,2025-07-22,16:30
R3103,M5,2025-07-22,18:30
R3104,M1,2025-07-22,19:00
R3105,M1,2025-07-22,20:00
R3106,M5,2025-07-22,21:00
R3107,M5,2025-07-23,01:00
R3108,M1,2025-07-23,01:30
R3109,M1,2025-07-23,02:30
R3110,M2,2025-07-23,02:45
R3111,M4,2025-07-23,03:15
R3112,M1,2025-07-23,07:15
R3113,M3,2025-07-23,08:15
R3114,M2,2025-07-23,10:15
R3115,M5,2025-07-23,12:15
R3116,M4,2025-07-23,12:30
R3117,M5,2025-07-23,13:30
R3118,M3,2025-07-23,14:00
R3119,M2,2025-07-23,18:00
R3120,M1,2025-07-23,18:30
R3121,M2,2025-07-23,19:30
R3122,M3,2025-07-23,20:30
R3123,M3,2025-07-23,21:00
R3124,M4,2025-07-23,23:00
R3125,M4,2025-07-24,00:00
R3126,M2,2025-07-24,04:00
R3127,M4,2025-07-24,05:00
R3128,M5,2025-07-24,06:00
R3129,M2,2025-07-24,06:15
R3130,M3,2025-07-24,08:15
R3131,M5,2025-07-24,09:15
R3132,M4,2025-07-24,09:30
R3133,M4,2025-07-24,11:30
R3134,M5,2025-07-24,13:30
R3135,M2,2025-07-24,14:30
R3136,M2,2025-07-24,15:00
R3137,M5,2025-07-24,19:00
R3138,M1,2025-07-24,19:30
R3139,M1,2025-07-24,20:30
R3140,M1,2025-07-24,22:30
R3141,M4,2025-07-25,00:30
R3142,M2,2025-07-25,01:30
R3143,M2,2025-07-25,02:00
R3144,M2,2025-07-25,02:15
R3145,M1,2025-07-25,04:15
R3146,M5,2025-07-25,08:15
R3147,M4,2025-07-25,09:15
R3148,M4,2025-07-25,13:15
R3149,M3,2025-07-25,17:15
R3150,M3,2025-07-25,19:15
R3151,M2,2025-07-25,21:15
R3152,M1,2025-07-26,01:15
R3153,M4,2025-07-26,03:15
R3154,M4,2025-07-26,03:30
R3155,M4,2025-07-26,04:30
R3156,M4,2025-07-26,06:30
R3157,M5,2025-07-26,07:30
R3158,M2,2025-07-26,08:30
R3159,M5,2025-07-26,09:00
R3160,M1,2025-07-26,09:15
R3161,M5,2025-07-26,10:15
R3162,M1,2025-07-26,12:15
