execution_id,robot,items,time_per_item,start_window,end_window,completed
3144,R5,67,32,2025-03-14 06:05,2025-03-14 06:15,False
3145,R1,78,42,2025-03-14 06:15,2025-03-14 06:30,False
3146,R2,61,38,2025-03-14 06:30,2025-03-14 06:35,False
3147,R3,65,22,2025-03-14 06:35,2025-03-14 06:50,False
3148,R4,83,39,2025-03-14 06:50,2025-03-14 06:55,False
3149,R5,85,20,2025-03-14 06:55,2025-03-14 07:00,False
3150,R1,56,50,2025-03-14 07:00,2025-03-14 07:15,False
3151,R2,74,31,2025-03-14 07:15,2025-03-14 07:30,False
3152,R3,82,35,2025-03-14 07:30,2025-03-14 07:45,False
3153,R4,68,57,2025-03-14 07:45,2025-03-14 07:55,False
3154,R5,81,53,2025-03-14 07:55,2025-03-14 08:10,False
3155,R1,90,40,2025-03-14 08:10,2025-03-14 08:25,False
3156,R2,95,55,2025-03-14 08:25,2025-03-14 08:30,False
3157,R3,97,27,2025-03-14 08:30,2025-03-14 08:45,False
3158,R4,59,37,2025-03-14 08:45,2025-03-14 08:55,False
3159,R5,84,36,2025-03-14 08:55,2025-03-14 09:10,False
3160,R1,64,50,2025-03-14 09:10,2025-03-14 09:15,False
3161,R2,60,30,2025-03-14 09:15,2025-03-14 09:25,False
3162,R3,65,37,2025-03-14 09:25,2025-03-14 09:30,False
3163,R4,98,56,2025-03-14 09:30,2025-03-14 09:35,False
3164,R5,71,51,2025-03-14 09:35,2025-03-14 09:40,False
3165,R1,53,54,2025-03-14 09:40,2025-03-14 09:45,False
3166,R2,59,40,2025-03-14 09:45,2025-03-14 09:55,False
3167,R3,71,45,2025-03-14 09:55,2025-03-14 10:10,False
3168,R4,80,42,2025-03-14 10:10,2025-03-14 10:15,False
3169,R5,69,33,2025-03-14 10:15,2025-03-14 10:20,False
3170,R1,62,39,2025-03-14 10:20,2025-03-14 10:30,False
3171,R2,64,55,2025-03-14 10:30,2025-03-14 10:35,False
3172,R3,68,23,2025-03-14 10:35,2025-03-14 10:45,False
3173,R4,57,44,2025-03-14 10:45,2025-03-14 10:50,False
3174,R5,91,57,2025-03-14 10:50,2025-03-14 10:55,False
3175,R1,67,56,2025-03-14 10:55,2025-03-14 11:05,False
3176,R2,67,26,2025-03-14 11:05,2025-03-14 11:10,False
3177,R3,71,44,2025-03-14 11:10,2025-03-14 11:20,False
3178,R4,95,58,2025-03-14 11:20,2025-03-14 11:25,False
3179,R5,87,58,2025-03-14 11:25,2025-03-14 11:30,False
3180,R1,76,60,2025-03-14 11:30,2025-03-14 11:45,False
3181,R2,80,34,2025-03-14 11:45,2025-03-14 11:55,False
3182,R3,77,60,2025-03-14 11:55,2025-03-14 12:05,False
3183,R4,94,37,2025-03-14 12:05,2025-03-14 12:15,False
3184,R5,86,57,2025-03-14 12:15,2025-03-14 12:30,False
3185,R1,69,43,2025-03-14 12:30,2025-03-14 12:45,False
3186,R2,61,45,2025-03-14 12:45,2025-03-14 12:50,False
3187,R3,65,56,2025-03-14 12:50,2025-03-14 12:55,False
3188,R4,82,37,2025-03-14 12:55,2025-03-14 13:10,False
3189,R5,87,45,2025-03-14 13:10,2025-03-14 13:20,False
3190,R1,71,24,2025-03-14 13:20,2025-03-14 13:35,False
3191,R2,87,48,2025-03-14 13:35,2025-03-14 13:45,False
3192,R3,92,41,2025-03-14 13:45,2025-03-14 13:55,False
3193,R4,66,33,2025-03-14 13:55,2025-03-14 14:10,False
3194,R5,75,43,2025-03-14 14:10,2025-03-14 14:25,False
3195,R1,62,35,2025-03-14 14:25,2025-03-14 14:30,False
3196,R2,93,46,2025-03-14 14:30,2025-03-14 14:35,False
3197,R3,72,54,2025-03-14 14:35,2025-03-14 14:40,False
3198,R4,81,57,2025-03-14 14:40,2025-03-14 14:45,False
3199,R5,85,53,2025-03-14 14:45,2025-03-14 14:55,False
3200,R1,99,43,2025-03-14 14:55,2025-03-14 15:00,False
3201,R2,91,34,2025-03-14 15:00,2025-03-14 15:10,False
3202,R3,66,41,2025-03-14 15:10,2025-03-14 15:15,False
3203,R4,69,37,2025-03-14 15:15,2025-03-14 15:30,False
3204,R5,50,28,2025-03-14 15:30,2025-03-14 15:45,False
3205,R1,78,48,2025-03-14 15:45,2025-03-14 15:55,False
3206,R2,74,55,2025-03-14 15:55,2025-03-14 16:00,False
3207,R3,96,60,2025-03-14 16:00,2025-03-14 16:05,False
3208,R4,71,26,2025-03-14 16:05,2025-03-14 16:15,False
3209,R5,95,39,2025-03-14 16:15,2025-03-14 16:20,False
3210,R1,92,36,2025-03-14 16:20,2025-03-14 16:30,False
3211,R2,82,43,2025-03-14 16:30,2025-03-14 16:45,False
3212,R3,61,55,2025-03-14 16:45,2025-03-14 17:00,False
3213,R4,93,26,2025-03-14 17:00,2025-03-14 17:10,False
3214,R5,83,47,2025-03-14 17:10,2025-03-14 17:15,False
3215,R1,66,53,2025-03-14 17:15,2025-03-14 17:30,False
3216,R2,56,36,2025-03-14 17:30,2025-03-14 17:35,False
3217,R3,52,23,2025-03-14 17:35,2025-03-14 17:50,False
3218,R4,51,37,2025-03-14 17:50,2025-03-14 18:05,False
3219,R5,53,37,2025-03-14 18:05,2025-03-14 18:15,False
3220,R1,67,28,2025-03-14 18:15,2025-03-14 18:20,False
3221,R2,86,37,2025-03-14 18:20,2025-03-14 18:35,False
3222,R3,65,41,2025-03-14 18:35,2025-03-14 18:40,False
3223,R4,75,51,2025-03-14 18:40,2025-03-14 18:45,False
3224,R5,95,49,2025-03-14 18:45,2025-03-14 18:50,False
3225,R1,98,55,2025-03-14 18:50,2025-03-14 19:05,False
3226,R2,100,49,2025-03-14 19:05,2025-03-14 19:10,False
3227,R3,80,44,2025-03-14 19:10,2025-03-14 19:20,False
3228,R4,62,20,2025-03-14 19:20,2025-03-14 19:35,False
3229,R5,98,51,2025-03-14 19:35,2025-03-14 19:45,False
3230,R1,82,24,2025-03-14 19:45,2025-03-14 19:50,False
3231,R2,70,37,2025-03-14 19:50,2025-03-14 20:00,False
3232,R3,93,47,2025-03-14 20:00,2025-03-14 20:15,False
3233,R4,60,30,2025-03-14 20:15,2025-03-14 20:25,False
3234,R5,72,49,2025-03-14 20:25,2025-03-14 20:30,False
3235,R1,56,38,2025-03-14 20:30,2025-03-14 20:35,False
3236,R2,67,50,2025-03-14 20:35,2025-03-14 20:45,False
3237,R3,54,42,2025-03-14 20:45,2025-03-14 20:50,False
3238,R4,84,25,2025-03-14 20:50,2025-03-14 20:55,False
3239,R5,61,51,2025-03-14 20:55,2025-03-14 21:00,False
3240,R1,66,47,2025-03-14 21:00,2025-03-14 21:15,False
3241,R2,85,48,2025-03-14 21:15,2025-03-14 21:25,False
3242,R3,96,21,2025-03-14 21:25,2025-03-14 21:30,False
3243,R4,99,44,2025-03-14 21:30,2025-03-14 21:35,False
3244,R5,55,56,2025-03-14 21:35,2025-03-14 21:45,False
3245,R1,82,30,2025-03-14 21:45,2025-03-14 22:00,False
3246,R2,79,22,2025-03-14 22:00,2025-03-14 22:05,False
3247,R3,52,37,2025-03-14 22:05,2025-03-14 22:15,False
3248,R4,97,23,2025-03-14 22:15,2025-03-14 22:30,False
3249,R5,71,21,2025-03-14 22:30,2025-03-14 22:40,False
3250,R1,90,23,2025-03-14 22:40,2025-03-14 22:55,False
3251,R2,66,30,2025-03-14 22:55,2025-03-14 23:05,False
3252,R3,78,42,2025-03-14 23:05,2025-03-14 23:20,False
3253,R4,72,33,2025-03-14 23:20,2025-03-14 23:25,False
3254,R5,63,35,2025-03-14 23:25,2025-03-14 23:40,False
3255,R1,95,28,2025-03-14 23:40,2025-03-14 23:55,False
3256,R2,86,29,2025-03-14 23:55,2025-03-15 00:05,False
3257,R3,60,32,2025-03-15 00:05,2025-03-15 00:10,False
3258,R4,57,46,2025-03-15 00:10,2025-03-15 00:15,False
3259,R5,93,54,2025-03-15 00:15,2025-03-15 00:30,False
3260,R1,68,29,2025-03-15 00:30,2025-03-15 00:35,False
3261,R2,60,47,2025-03-15 00:35,2025-03-15 00:40,False
3262,R3,70,50,2025-03-15 00:40,2025-03-15 00:55,False
3263,R4,59,57,2025-03-15 00:55,2025-03-15 01:00,False
3264,R5,65,60,2025-03-15 01:00,2025-03-15 01:10,False
3265,R1,52,51,2025-03-15 01:10,2025-03-15 01:25,False
3266,R2,75,44,2025-03-15 01:25,2025-03-15 01:30,False
3267,R3,68,57,2025-03-15 01:30,2025-03-15 01:35,False
3268,R4,96,40,2025-03-15 01:35,2025-03-15 01:50,False
3269,R5,77,40,2025-03-15 01:50,2025-03-15 02:05,False
3270,R1,94,43,2025-03-15 02:05,2025-03-15 02:20,False
3271,R2,67,57,2025-03-15 02:20,2025-03-15 02:30,False
3272,R3,91,52,2025-03-15 02:30,2025-03-15 02:45,False
3273,R4,77,52,2025-03-15 02:45,2025-03-15 02:50,False
3274,R5,90,54,2025-03-15 02:50,2025-03-15 03:00,False
3275,R1,62,27,2025-03-15 03:00,2025-03-15 03:05,False
3276,R2,57,60,2025-03-15 03:05,2025-03-15 03:15,False
3277,R3,97,39,2025-03-15 03:15,2025-03-15 03:25,False
3278,R4,50,29,2025-03-15 03:25,2025-03-15 03:30,False
3279,R5,73,37,2025-03-15 03:30,2025-03-15 03:45,False
3280,R1,67,20,2025-03-15 03:45,2025-03-15 04:00,False
3281,R2,94,23,2025-03-15 04:00,2025-03-15 04:05,False
3282,R3,79,28,2025-03-15 04:05,2025-03-15 04:15,False
3283,R4,63,30,2025-03-15 04:15,2025-03-15 04:20,False
3284,R5,73,31,2025-03-15 04:20,2025-03-15 04:30,False
3285,R1,63,28,2025-03-15 04:30,2025-03-15 04:45,False
3286,R2,100,43,2025-03-15 04:45,2025-03-15 05:00,False
3287,R3,59,50,2025-03-15 05:00,2025-03-15 05:10,False
3288,R4,52,54,2025-03-15 05:10,2025-03-15 05:25,False
3289,R5,96,41,2025-03-15 05:25,2025-03-15 05:40,False
3290,R1,53,48,2025-03-15 05:40,2025-03-15 05:50,False
3291,R2,52,43,2025-03-15 05:50,2025-03-15 05:55,False
3292,R3,80,42,2025-03-15 05:55,2025-03-15 06:05,False
3293,R4,53,34,2025-03-15 06:05,2025-03-15 06:20,False
3294,R5,97,22,2025-03-15 06:20,2025-03-15 06:30,False
3295,R1,53,44,2025-03-15 06:30,2025-03-15 06:40,False
3296,R2,78,30,2025-03-15 06:40,2025-03-15 06:45,False
3297,R3,58,31,2025-03-15 06:45,2025-03-15 06:50,False
3298,R4,57,29,2025-03-15 06:50,2025-03-15 07:05,False
3299,R5,85,20,2025-03-15 07:05,2025-03-15 07:20,False
3300,R1,74,51,2025-03-15 07:20,2025-03-15 07:30,False
3301,R2,74,53,2025-03-15 07:30,2025-03-15 07:35,False
3302,R3,69,24,2025-03-15 07:35,2025-03-15 07:50,False
3303,R4,95,39,2025-03-15 07:50,2025-03-15 08:00,False
3304,R5,89,32,2025-03-15 08:00,2025-03-15 08:15,False
3305,R1,88,60,2025-03-15 08:15,2025-03-15 08:30,False
3306,R2,82,33,2025-03-15 08:30,2025-03-15 08:40,False
3307,R3,94,46,2025-03-15 08:40,2025-03-15 08:55,False
3308,R4,100,26,2025-03-15 08:55,2025-03-15 09:05,False
3309,R5,79,22,2025-03-15 09:05,2025-03-15 09:20,False
3310,R1,52,52,2025-03-15 09:20,2025-03-15 09:35,False
3311,R2,73,37,2025-03-15 09:35,2025-03-15 09:45,False
3312,R3,54,58,2025-03-15 09:45,2025-03-15 09:55,False
3313,R4,51,20,2025-03-15 09:55,2025-03-15 10:00,False
3314,R5,56,36,2025-03-15 10:00,2025-03-15 10:05,False
3315,R1,82,32,2025-03-15 10:05,2025-03-15 10:20,False
3316,R2,82,22,2025-03-15 10:20,2025-03-15 10:35,False
3317,R3,93,27,2025-03-15 10:35,2025-03-15 10:50,False
3318,R4,84,34,2025-03-15 10:50,2025-03-15 11:00,False
3319,R5,72,55,2025-03-15 11:00,2025-03-15 11:10,False
3320,R1,89,53,2025-03-15 11:10,2025-03-15 11:25,False
3321,R2,89,55,2025-03-15 11:25,2025-03-15 11:30,False
3322,R3,91,42,2025-03-15 11:30,2025-03-15 11:35,False
3323,R4,78,33,2025-03-15 11:35,2025-03-15 11:50,False
3324,R5,54,20,2025-03-15 11:50,2025-03-15 12:00,False
3325,R1,93,38,2025-03-15 12:00,2025-03-15 12:10,False
3326,R2,72,22,2025-03-15 12:10,2025-03-15 12:20,False
3327,R3,61,24,2025-03-15 12:20,2025-03-15 12:25,False
3328,R4,78,42,2025-03-15 12:25,2025-03-15 12:30,False
3329,R5,77,38,2025-03-15 12:30,2025-03-15 12:40,False
3330,R1,83,59,2025-03-15 12:40,2025-03-15 12:50,False
3331,R2,93,47,2025-03-15 12:50,2025-03-15 13:00,False
3332,R3,90,31,2025-03-15 13:00,2025-03-15 13:05,False
3333,R4,96,45,2025-03-15 13:05,2025-03-15 13:15,False
3334,R5,67,34,2025-03-15 13:15,2025-03-15 13:20,False
3335,R1,67,30,2025-03-15 13:20,2025-03-15 13:30,False
3336,R2,67,60,2025-03-15 13:30,2025-03-15 13:40,False
3337,R3,53,23,2025-03-15 13:40,2025-03-15 13:55,False
3338,R4,95,36,2025-03-15 13:55,2025-03-15 14:00,False
3339,R5,97,60,2025-03-15 14:00,2025-03-15 14:15,False
3340,R1,77,42,2025-03-15 14:15,2025-03-15 14:20,False
3341,R2,86,40,2025-03-15 14:20,2025-03-15 14:30,False
3342,R3,65,53,2025-03-15 14:30,2025-03-15 14:45,False
3343,R4,76,44,2025-03-15 14:45,2025-03-15 15:00,False
3344,R5,96,38,2025-03-15 15:00,2025-03-15 15:10,False
3345,R1,70,44,2025-03-15 15:10,2025-03-15 15:25,False
3346,R2,81,34,2025-03-15 15:25,2025-03-15 15:35,False
3347,R3,50,31,2025-03-15 15:35,2025-03-15 15:45,False
3348,R4,96,56,2025-03-15 15:45,2025-03-15 16:00,False
3349,R5,85,26,2025-03-15 16:00,2025-03-15 16:15,False
3350,R1,97,24,2025-03-15 16:15,2025-03-15 16:25,False
3351,R2,71,20,2025-03-15 16:25,2025-03-15 16:40,False
3352,R3,88,31,2025-03-15 16:40,2025-03-15 16:55,False
3353,R4,62,49,2025-03-15 16:55,2025-03-15 17:05,False
3354,R5,69,42,2025-03-15 17:05,2025-03-15 17:20,False
3355,R1,82,24,2025-03-15 17:20,2025-03-15 17:25,False
3356,R2,72,60,2025-03-15 17:25,2025-03-15 17:40,False
3357,R3,57,52,2025-03-15 17:40,2025-03-15 17:45,False
3358,R4,67,39,2025-03-15 17:45,2025-03-15 18:00,False
3359,R5,63,22,2025-03-15 18:00,2025-03-15 18:15,False
3360,R1,83,32,2025-03-15 18:15,2025-03-15 18:20,False
3361,R2,68,44,2025-03-15 18:20,2025-03-15 18:35,False
3362,R3,75,38,2025-03-15 18:35,2025-03-15 18:45,False
3363,R4,69,28,2025-03-15 18:45,2025-03-15 19:00,False
3364,R5,56,40,2025-03-15 19:00,2025-03-15 19:05,False
3365,R1,54,44,2025-03-15 19:05,2025-03-15 19:15,False
3366,R2,52,54,2025-03-15 19:15,2025-03-15 19:25,False
3367,R3,96,55,2025-03-15 19:25,2025-03-15 19:30,False
3368,R4,78,36,2025-03-15 19:30,2025-03-15 19:45,False
3369,R5,68,59,2025-03-15 19:45,2025-03-15 20:00,False
3370,R1,86,29,2025-03-15 20:00,2025-03-15 20:10,False
3371,R2,64,21,2025-03-15 20:10,2025-03-15 20:20,False
3372,R3,62,36,2025-03-15 20:20,2025-03-15 20:35,False
3373,R4,97,43,2025-03-15 20:35,2025-03-15 20:45,False
3374,R5,100,44,2025-03-15 20:45,2025-03-15 20:50,False
3375,R1,74,35,2025-03-15 20:50,2025-03-15 20:55,False
3376,R2,84,57,2025-03-15 20:55,2025-03-15 21:05,False
3377,R3,77,58,2025-03-15 21:05,2025-03-15 21:15,False
3378,R4,70,34,2025-03-15 21:15,2025-03-15 21:30,False
3379,R5,55,25,2025-03-15 21:30,2025-03-15 21:45,False
3380,R1,86,46,2025-03-15 21:45,2025-03-15 22:00,False
3381,R2,84,47,2025-03-15 22:00,2025-03-15 22:05,False
3382,R3,86,54,2025-03-15 22:05,2025-03-15 22:20,False
3383,R4,73,39,2025-03-15 22:20,2025-03-15 22:25,False
3384,R5,93,22,2025-03-15 22:25,2025-03-15 22:35,False
3385,R1,81,45,2025-03-15 22:35,2025-03-15 22:40,False
3386,R2,63,42,2025-03-15 22:40,2025-03-15 22:55,False
3387,R3,60,29,2025-03-15 22:55,2025-03-15 23:05,False
3388,R4,77,59,2025-03-15 23:05,2025-03-15 23:10,False
3389,R5,76,40,2025-03-15 23:10,2025-03-15 23:20,False
3390,R1,57,34,2025-03-15 23:20,2025-03-15 23:35,False
3391,R2,57,21,2025-03-15 23:35,2025-03-15 23:50,False
3392,R3,60,35,2025-03-15 23:50,2025-03-16 00:00,False
3393,R4,96,50,2025-03-16 00:00,2025-03-16 00:05,False
3394,R5,80,59,2025-03-16 00:05,2025-03-16 00:15,False
3395,R1,78,33,2025-03-16 00:15,2025-03-16 00:25,False
3396,R2,68,38,2025-03-16 00:25,2025-03-16 00:40,False
3397,R3,77,53,2025-03-16 00:40,2025-03-16 00:50,False
3398,R4,96,43,2025-03-16 00:50,2025-03-16 01:00,False
3399,R5,100,32,2025-03-16 01:00,2025-03-16 01:15,False
3400,R1,64,30,2025-03-16 01:15,2025-03-16 01:20,False
3401,R2,95,59,2025-03-16 01:20,2025-03-16 01:30,False
3402,R3,83,27,2025-03-16 01:30,2025-03-16 01:45,False
3403,R4,88,29,2025-03-16 01:45,2025-03-16 01:50,False
3404,R5,55,49,2025-03-16 01:50,2025-03-16 02:00,False
3405,R1,70,38,2025-03-16 02:00,2025-03-16 02:15,False
3406,R2,69,22,2025-03-16 02:15,2025-03-16 02:25,False
3407,R3,92,22,2025-03-16 02:25,2025-03-16 02:40,False
3408,R4,65,55,2025-03-16 02:40,2025-03-16 02:45,False
3409,R5,89,23,2025-03-16 02:45,2025-03-16 02:55,False
3410,R1,56,53,2025-03-16 02:55,2025-03-16 03:05,False
3411,R2,66,34,2025-03-16 03:05,2025-03-16 03:15,False
3412,R3,53,59,2025-03-16 03:15,2025-03-16 03:20,False
3413,R4,66,20,2025-03-16 03:20,2025-03-16 03:35,False
3414,R5,88,44,2025-03-16 03:35,2025-03-16 03:40,False
3415,R1,78,52,2025-03-16 03:40,2025-03-16 03:45,False
3416,R2,53,52,2025-03-16 03:45,2025-03-16 03:50,False
3417,R3,58,27,2025-03-16 03:50,2025-03-16 04:05,False
3418,R4,69,53,2025-03-16 04:05,2025-03-16 04:20,False
3419,R5,92,33,2025-03-16 04:20,2025-03-16 04:25,False
3420,R1,88,58,2025-03-16 04:25,2025-03-16 04:35,False
3421,R2,89,29,2025-03-16 04:35,2025-03-16 04:40,False
3422,R3,52,25,2025-03-16 04:40,2025-03-16 04:45,False
3423,R4,76,33,2025-03-16 04:45,2025-03-16 04:55,False
3424,R5,77,51,2025-03-16 04:55,2025-03-16 05:05,False
3425,R1,96,56,2025-03-16 05:05,2025-03-16 05:10,False
3426,R2,81,58,2025-03-16 05:10,2025-03-16 05:20,False
3427,R3,100,31,2025-03-16 05:20,2025-03-16 05:35,False
3428,R4,75,52,2025-03-16 05:35,2025-03-16 05:45,False
3429,R5,84,49,2025-03-16 05:45,2025-03-16 05:50,False
3430,R1,51,48,2025-03-16 05:50,2025-03-16 05:55,False
3431,R2,61,28,2025-03-16 05:55,2025-03-16 06:00,False
3432,R3,92,42,2025-03-16 06:00,2025-03-16 06:05,False
3433,R4,56,48,2025-03-16 06:05,2025-03-16 06:15,False
3434,R5,81,21,2025-03-16 06:15,2025-03-16 06:20,False
3435,R1,71,37,2025-03-16 06:20,2025-03-16 06:25,False
3436,R2,67,44,2025-03-16 06:25,2025-03-16 06:30,False
3437,R3,56,43,2025-03-16 06:30,2025-03-16 06:35,False
3438,R4,60,44,2025-03-16 06:35,2025-03-16 06:45,False
3439,R5,73,25,2025-03-16 06:45,2025-03-16 07:00,False
3440,R1,72,44,2025-03-16 07:00,2025-03-16 07:15,False
3441,R2,81,26,2025-03-16 07:15,2025-03-16 07:30,False
3442,R3,64,22,2025-03-16 07:30,2025-03-16 07:35,False
3443,R4,100,55,2025-03-16 07:35,2025-03-16 07:40,False
3444,R5,75,35,2025-03-16 07:40,2025-03-16 07:55,False
3445,R1,51,39,2025-03-16 07:55,2025-03-16 08:05,False
3446,R2,97,34,2025-03-16 08:05,2025-03-16 08:15,False
3447,R3,83,28,2025-03-16 08:15,2025-03-16 08:30,False
3448,R4,86,45,2025-03-16 08:30,2025-03-16 08:45,False
3449,R5,93,52,2025-03-16 08:45,2025-03-16 08:55,False
3450,R1,88,39,2025-03-16 08:55,2025-03-16 09:05,False
3451,R2,57,41,2025-03-16 09:05,2025-03-16 09:10,False
3452,R3,84,32,2025-03-16 09:10,2025-03-16 09:20,False
3453,R4,74,35,2025-03-16 09:20,2025-03-16 09:35,False
3454,R5,86,39,2025-03-16 09:35,2025-03-16 09:45,False
3455,R1,83,33,2025-03-16 09:45,2025-03-16 09:55,False
3456,R2,92,60,2025-03-16 09:55,2025-03-16 10:05,False
3457,R3,52,56,2025-03-16 10:05,2025-03-16 10:15,False
3458,R4,98,44,2025-03-16 10:15,2025-03-16 10:25,False
3459,R5,90,56,2025-03-16 10:25,2025-03-16 10:35,False
3460,R1,62,48,2025-03-16 10:35,2025-03-16 10:40,False
3461,R2,58,55,2025-03-16 10:40,2025-03-16 10:55,False
3462,R3,68,40,2025-03-16 10:55,2025-03-16 11:05,False
3463,R4,89,35,2025-03-16 11:05,2025-03-16 11:15,False
3464,R5,90,60,2025-03-16 11:15,2025-03-16 11:25,False
3465,R1,85,58,2025-03-16 11:25,2025-03-16 11:30,False
3466,R2,59,25,2025-03-16 11:30,2025-03-16 11:35,False
3467,R3,53,39,2025-03-16 11:35,2025-03-16 11:40,False
3468,R4,74,21,2025-03-16 11:40,2025-03-16 11:45,False
3469,R5,57,30,2025-03-16 11:45,2025-03-16 11:50,False
3470,R1,89,24,2025-03-16 11:50,2025-03-16 11:55,False
3471,R2,76,23,2025-03-16 11:55,2025-03-16 12:05,False
3472,R3,59,40,2025-03-16 12:05,2025-03-16 12:15,False
3473,R4,61,21,2025-03-16 12:15,2025-03-16 12:20,False
3474,R5,59,27,2025-03-16 12:20,2025-03-16 12:35,False
3475,R1,52,21,2025-03-16 12:35,2025-03-16 12:45,False
3476,R2,74,39,2025-03-16 12:45,2025-03-16 12:55,False
3477,R3,83,38,2025-03-16 12:55,2025-03-16 13:00,False
3478,R4,87,53,2025-03-16 13:00,2025-03-16 13:05,False
3479,R5,98,39,2025-03-16 13:05,2025-03-16 13:15,False
3480,R1,65,60,2025-03-16 13:15,2025-03-16 13:25,False
3481,R2,73,53,2025-03-16 13:25,2025-03-16 13:35,False
3482,R3,56,52,2025-03-16 13:35,2025-03-16 13:50,False
3483,R4,54,50,2025-03-16 13:50,2025-03-16 13:55,False
3484,R5,81,47,2025-03-16 13:55,2025-03-16 14:10,False
3485,R1,82,40,2025-03-16 14:10,2025-03-16 14:15,False
3486,R2,95,26,2025-03-16 14:15,2025-03-16 14:20,False
3487,R3,91,43,2025-03-16 14:20,2025-03-16 14:30,False
3488,R4,90,29,2025-03-16 14:30,2025-03-16 14:45,False
3489,R5,81,45,2025-03-16 14:45,2025-03-16 14:50,False
3490,R1,57,51,2025-03-16 14:50,2025-03-16 15:00,False
3491,R2,59,53,2025-03-16 15:00,2025-03-16 15:15,False
3492,R3,64,32,2025-03-16 15:15,2025-03-16 15:20,False
3493,R4,73,21,2025-03-16 15:20,2025-03-16 15:25,False
3494,R5,62,38,2025-03-16 15:25,2025-03-16 15:30,False
3495,R1,54,29,2025-03-16 15:30,2025-03-16 15:35,False
3496,R2,62,54,2025-03-16 15:35,2025-03-16 15:40,False
3497,R3,94,22,2025-03-16 15:40,2025-03-16 15:50,False
3498,R4,82,41,2025-03-16 15:50,2025-03-16 16:00,False
3499,R5,50,32,2025-03-16 16:00,2025-03-16 16:10,False
3500,R1,96,47,2025-03-16 16:10,2025-03-16 16:15,False
3501,R2,69,56,2025-03-16 16:15,2025-03-16 16:30,False
3502,R3,69,36,2025-03-16 16:30,2025-03-16 16:45,False
3503,R4,89,21,2025-03-16 16:45,2025-03-16 17:00,False
3504,R5,91,50,2025-03-16 17:00,2025-03-16 17:05,False
3505,R1,82,31,2025-03-16 17:05,2025-03-16 17:20,False
3506,R2,65,39,2025-03-16 17:20,2025-03-16 17:35,False
3507,R3,100,42,2025-03-16 17:35,2025-03-16 17:40,False
3508,R4,56,27,2025-03-16 17:40,2025-03-16 17:50,False
3509,R5,73,21,2025-03-16 17:50,2025-03-16 17:55,False
3510,R1,71,39,2025-03-16 17:55,2025-03-16 18:00,False
3511,R2,65,34,2025-03-16 18:00,2025-03-16 18:05,False
3512,R3,86,43,2025-03-16 18:05,2025-03-16 18:15,False
3513,R4,89,45,2025-03-16 18:15,2025-03-16 18:30,False
3514,R5,56,28,2025-03-16 18:30,2025-03-16 18:35,False
3515,R1,50,34,2025-03-16 18:35,2025-03-16 18:40,False
3516,R2,64,38,2025-03-16 18:40,2025-03-16 18:55,False
3517,R3,62,34,2025-03-16 18:55,2025-03-16 19:00,False
3518,R4,55,43,2025-03-16 19:00,2025-03-16 19:15,False
3519,R5,86,28,2025-03-16 19:15,2025-03-16 19:25,False
3520,R1,94,47,2025-03-16 19:25,2025-03-16 19:35,False
3521,R2,81,26,2025-03-16 19:35,2025-03-16 19:45,False
3522,R3,92,33,2025-03-16 19:45,2025-03-16 19:55,False
3523,R4,99,48,2025-03-16 19:55,2025-03-16 20:00,False
3524,R5,64,32,2025-03-16 20:00,2025-03-16 20:10,False
3525,R1,65,26,2025-03-16 20:10,2025-03-16 20:15,False
3526,R2,98,46,2025-03-16 20:15,2025-03-16 20:30,False
3527,R3,83,46,2025-03-16 20:30,2025-03-16 20:40,False
3528,R4,79,47,2025-03-16 20:40,2025-03-16 20:50,False
3529,R5,79,31,2025-03-16 20:50,2025-03-16 21:05,False
3530,R1,55,53,2025-03-16 21:05,2025-03-16 21:20,False
3531,R2,70,48,2025-03-16 21:20,2025-03-16 21:30,False
3532,R3,62,50,2025-03-16 21:30,2025-03-16 21:45,False
3533,R4,73,51,2025-03-16 21:45,2025-03-16 21:50,False
3534,R5,93,41,2025-03-16 21:50,2025-03-16 22:00,False
3535,R1,72,52,2025-03-16 22:00,2025-03-16 22:15,False
3536,R2,63,28,2025-03-16 22:15,2025-03-16 22:30,False
3537,R3,89,28,2025-03-16 22:30,2025-03-16 22:35,False
3538,R4,95,21,2025-03-16 22:35,2025-03-16 22:45,False
3539,R5,57,25,2025-03-16 22:45,2025-03-16 22:50,False
3540,R1,66,22,2025-03-16 22:50,2025-03-16 23:00,False
3541,R2,76,31,2025-03-16 23:00,2025-03-16 23:15,False
3542,R3,93,20,2025-03-16 23:15,2025-03-16 23:30,False
3543,R4,89,56,2025-03-16 23:30,2025-03-16 23:40,False
3544,R5,85,47,2025-03-16 23:40,2025-03-16 23:45,False
3545,R1,59,45,2025-03-16 23:45,2025-03-16 23:50,False
3546,R2,54,35,2025-03-16 23:50,2025-03-16 23:55,False
3547,R3,80,55,2025-03-16 23:55,2025-03-17 00:10,False
3548,R4,82,33,2025-03-17 00:10,2025-03-17 00:20,False
3549,R5,67,46,2025-03-17 00:20,2025-03-17 00:30,False
3550,R1,89,42,2025-03-17 00:30,2025-03-17 00:45,False
3551,R2,71,27,2025-03-17 00:45,2025-03-17 00:50,False
3552,R3,87,38,2025-03-17 00:50,2025-03-17 01:00,False
3553,R4,71,21,2025-03-17 01:00,2025-03-17 01:15,False
